ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,ema_fast,ema_slow,ema_htf,vwap_5d,vwap_20d,close,high_52w,volar,mvo_weight,alloc_inr
PIIND.NS,SELL,2019-08-28,1104.2650653459905,12,stop,13251.180784151886,52.9832477778631,-37.376400575982245,1107.9063454242748,1096.8346352483895,996.9548475952336,1118.250521378297,1109.814136026121,1100.3594970703125,1188.5020751953125,,,
TRENT.NS,SELL,2019-08-28,473.51831790131865,14,vwap_or_trend_exit,6629.256450618461,38.29975302914008,403.7737109943429,462.3858410552006,432.58268869556366,384.52473622414846,470.91406480549097,464.5562533589875,468.8015441894531,472.3763732910156,,,
BRIGADE.NS,BUY,2019-08-29,195.2493438720703,73,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.57); MVO weight=100.0% of capped cash (15% of available),14253.202102661133,33.743116177052585,0.0,180.62755031594432,173.54153914143524,157.22610846899602,181.7486625368754,181.1987436144139,196.27774047851562,196.27774047851562,1.5678513335643118,1.0,14290.963970386689
TCS.NS,SELL,2019-08-29,1912.1697632826742,6,vwap_or_trend_exit,11473.018579696045,49.04034023672949,-356.1743754066176,1914.1205279298206,1878.5814274117977,1772.3094925151863,1927.404949915465,1906.609137472935,1926.841064453125,1958.7216796875,,,
GRSE.NS,SELL,2019-09-03,110.0058856150767,35,stop,3850.205996527685,33.4942268020338,-81.1274790879975,110.59633614435843,106.73461417788891,91.8467997032454,111.78135745075582,110.55867901012735,112.07608795166016,114.93685913085938,,,
HDFCAMC.NS,SELL,2019-09-03,2405.2824959944382,5,target,12026.41247997219,50.26743919156522,1150.4375663757871,2110.9980088618354,1908.748061610207,1620.786782511849,2173.991303275792,2121.9436040253895,2296.8662109375,2296.8662109375,,,
INFY.NS,BUY,2019-09-03,701.538818359375,11,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=1.18); MVO weight=53.3% of capped cash (15% of available),7716.927001953125,18.269099285985845,0.0,688.1213217237772,666.1174720998471,622.3574786137484,687.1889569456197,686.1188935351129,702.098876953125,702.098876953125,1.184883433194647,0.5326416816914769,7732.2797745787875
SBILIFE.NS,BUY,2019-09-03,802.5389404296875,8,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.2% (>= 80%); VOLAR rank 1/2 (VOLAR=1.22); MVO weight=46.7% of capped cash (15% of available),6420.3115234375,15.199484022455078,0.0,819.6236146610481,771.748980902686,683.4074510292692,823.1061107366062,824.9909104087399,829.745361328125,844.7335205078125,1.217976810951755,0.46735831830852315,6784.570934558114
DIVISLAB.NS,BUY,2019-09-04,1601.658203125,5,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.8% (>= 80%); VOLAR rank 1/2 (VOLAR=1.41); MVO weight=62.8% of capped cash (15% of available),8008.291015625,18.958876200136718,0.0,1538.961638654727,1532.6534597471766,1475.9639772656885,1554.435011395889,1528.9339805682764,1578.5496826171875,1682.218017578125,1.4085174677634886,0.6279729242046188,9380.914821231687
NESTLEIND.NS,SELL,2019-09-04,584.0946475198281,18,stop,10513.703655356905,46.913149567610326,-35.828576342407416,584.9857986567283,552.3104312187786,510.6100554659024,593.6287517068399,587.0297965023398,593.9078369140625,602.5302734375,,,
SBILIFE.NS,SELL,2019-09-04,819.0522503629803,8,stop,6552.4180029038425,38.129370994147,78.77762444974046,816.5173102553462,772.9564302959017,684.5928389835022,822.4947571489773,823.1680908170656,802.5389404296875,844.7335205078125,,,
TCS.NS,BUY,2019-09-04,1932.132568359375,2,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.9% (>= 80%); VOLAR rank 2/2 (VOLAR=1.04); MVO weight=37.2% of capped cash (15% of available),3864.26513671875,10.488451608930664,0.0,1923.8034279966741,1884.935103054478,1777.1061874981765,1933.7649919452356,1923.7586131771698,1937.4677734375,1958.7216796875,1.041651995729512,0.3720270757953812,5557.491692255204
BPCL.NS,BUY,2019-09-05,128.16224670410156,43,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.2% (>= 80%); VOLAR rank 2/2 (VOLAR=0.70); MVO weight=35.0% of capped cash (15% of available),5510.976608276367,13.04671908829312,0.0,117.30798111736,116.84449149184962,118.1118689939035,119.03741029749676,115.24715118149632,122.3565673828125,137.09808349609375,0.7034755790551575,0.3499602109382551,5543.015469597847
BRIGADE.NS,SELL,2019-09-05,193.9271025312786,73,vwap_or_trend_exit,14156.678484783337,54.991103812229476,-185.25783786707763,188.09435481455853,176.61651663368727,158.68251903278605,193.66250003198326,185.7797040302647,192.9476776123047,196.27774047851562,,,
HCLTECH.NS,BUY,2019-09-05,452.5279846191406,22,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=95.5% (>= 80%); VOLAR rank 1/2 (VOLAR=0.92); MVO weight=65.0% of capped cash (15% of available),9955.615661621094,23.56898425101575,0.0,448.1759543423216,433.78942194250357,423.84913023003253,452.27499240869173,447.193672774896,458.1036071777344,479.7867736816406,0.916740050433723,0.6500397890617449,10295.972210563952
TCS.NS,SELL,2019-09-05,1918.8358836993193,2,stop,3837.6717673986386,33.48122371752995,-70.563044646572,1925.3178171535287,1886.785984046827,1778.6487385515218,1934.3149733296,1928.4782750746929,1932.132568359375,1958.7216796875,,,
DIVISLAB.NS,SELL,2019-09-09,1575.2277699285044,5,vwap_or_trend_exit,7876.138849642522,41.06459754203043,-192.17563972464535,1559.2912310844752,1538.5943849728967,1479.199256276313,1578.2572988113493,1556.6754288277136,1576.768310546875,1682.218017578125,,,
GSPL.NS,BUY,2019-09-09,201.44496154785156,44,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.4% (>= 80%); VOLAR rank 1/2 (VOLAR=1.00); MVO weight=55.9% of capped cash (15% of available),8863.578308105469,20.983688468078732,0.0,201.22442769858085,193.22944869085717,177.82030633541086,201.105773432538,200.4363762497232,202.13787841796875,203.29266357421875,1.001777401619243,0.5594488237330438,9038.740353276145
HCLTECH.NS,SELL,2019-09-09,446.83386928368606,22,stop,9830.345124241094,45.39786626056294,-194.2373878915792,448.760005584723,435.04596230602635,424.3702431310746,451.11103931445416,449.0792656117448,447.8274841308594,479.7867736816406,,,
ICICIPRULI.NS,BUY,2019-09-09,438.2180480957031,16,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/2 (VOLAR=0.91); MVO weight=44.1% of capped cash (15% of available),7011.48876953125,16.5990405819209,0.0,415.45542640198323,391.1761058036774,365.2662092166003,424.5337448510741,412.91831624278757,436.8310852050781,436.8310852050781,0.9124061933550974,0.44055117626695617,7117.76935741229
BATAINDIA.NS,BUY,2019-09-11,1475.4034423828125,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.90); MVO weight=100.0% of capped cash (15% of available),14754.034423828125,34.92878961917725,0.0,1429.4968360066944,1346.7181804646157,1209.027972391889,1445.603542439746,1428.7244123193643,1463.81396484375,1463.81396484375,1.8992373947589976,1.0,14766.526389663202
ICICIPRULI.NS,SELL,2019-09-11,417.78228877790264,16,stop,6684.516620446442,38.42228726127766,-381.99347692800643,419.59408489175047,393.02088785434506,365.992098160671,427.1395707042194,416.68191876985964,438.2180480957031,438.2180480957031,,,
INFY.NS,SELL,2019-09-12,703.39111328125,11,vwap_or_trend_exit,7737.30224609375,40.75674042430176,-38.650595569662606,705.2431429246726,675.960107013918,627.5853033278727,713.8028140360647,699.6936929176095,706.5789184570312,723.8535766601562,,,
PETRONET.NS,BUY,2019-09-12,202.12908935546875,67,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.5% (>= 80%); VOLAR rank 1/1 (VOLAR=1.23); MVO weight=100.0% of capped cash (15% of available),13542.648986816406,32.06094846728308,0.0,200.24779250861604,188.25914297696588,178.18914729592873,203.2415276550439,200.63002388600756,203.5479278564453,204.66001892089844,1.2293539724405795,1.0,13702.663733496525
BALRAMCHIN.NS,BUY,2019-09-13,138.5585479736328,42,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.6% (>= 80%); VOLAR rank 2/2 (VOLAR=1.70); MVO weight=40.6% of capped cash (15% of available),5819.459014892578,13.777022188610779,0.0,129.8727597485535,128.94836629801858,121.7834579320865,135.01508057475414,129.7666731431862,142.75729370117188,154.2212677001953,1.704201677444609,0.4055923006348141,5906.423463971648
BPCL.NS,SELL,2019-09-13,135.96674458355108,43,target,5846.570017092697,36.56421943532145,285.98247029271454,124.64480194242117,119.00193545865196,118.62908412870686,127.7085016119525,123.81521600224298,129.30657958984375,137.09808349609375,,,
INDIGO.NS,BUY,2019-09-13,1715.9501953125,5,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.82); MVO weight=59.4% of capped cash (15% of available),8579.7509765625,20.311753940419923,0.0,1660.2456529708404,1588.0609969345471,1413.0802998446131,1672.4052336355255,1658.066635526125,1720.1431884765625,1720.1431884765625,1.823370452995718,0.5944076993651858,8656.040997822103
PETRONET.NS,SELL,2019-09-13,202.24411392273902,67,vwap_or_trend_exit,13550.355632823514,53.64663988235665,-78.00094234253177,200.5898464807711,188.80306244278952,178.42735567463063,203.31930589192467,202.3514018613176,202.12908935546875,204.66001892089844,,,
INDIGO.NS,SELL,2019-09-16,1655.4435005464536,5,stop,8277.217502732268,41.95395175386355,-364.7991795245154,1670.3737515784148,1593.0762596160355,1416.0939306452888,1688.270014651619,1663.7623121069885,1715.9501953125,1720.1431884765625,,,
MANAPPURAM.NS,BUY,2019-09-16,111.20886993408203,122,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=88.3% (>= 80%); VOLAR rank 1/1 (VOLAR=1.01); MVO weight=100.0% of capped cash (15% of available),13567.482131958008,32.11973860409017,0.0,109.1210419270893,109.0210626889678,103.24729458662037,109.16163886292777,108.03663313209879,111.20886993408203,125.94646453857422,1.0109970671257202,1.0,13632.759179302895
BATAINDIA.NS,SELL,2019-09-18,1447.2312113510359,10,stop,14472.31211351036,55.690991714370554,-372.34209165131404,1453.6692356064002,1368.667828472073,1221.6495381748878,1467.384501301312,1454.503730001041,1464.4239501953125,1475.4034423828125,,,
GSPL.NS,SELL,2019-09-18,203.52191700066686,44,stop,8954.964348029342,43.45679167510635,26.94555978068803,204.66740357293807,195.90099433271968,179.4415838373769,206.8661620923516,204.54464020167524,206.47598266601562,209.36636352539062,,,
MANAPPURAM.NS,SELL,2019-09-18,110.6742064798043,122,vwap_or_trend_exit,13502.253190536125,53.53997723821396,-150.88865726418766,109.5682076575453,109.13687361929637,103.39164574717189,111.06290476074733,108.6783963831129,109.87223052978516,125.94646453857422,,,
NESTLEIND.NS,BUY,2019-09-18,602.2401733398438,12,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.1% (>= 80%); VOLAR rank 2/2 (VOLAR=1.22); MVO weight=43.3% of capped cash (15% of available),7226.882080078125,17.10896399766943,0.0,593.4683883863977,564.8899887742183,517.7579056134103,594.7975676860417,593.3157531737921,597.338134765625,602.5302734375,1.2199526436834882,0.433109798189865,7410.225039125509
TITAN.NS,BUY,2019-09-18,1138.5411376953125,8,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=87.2% (>= 80%); VOLAR rank 1/2 (VOLAR=1.35); MVO weight=56.7% of capped cash (15% of available),9108.3291015625,21.56311296501367,0.0,1089.15358094019,1088.4427431200727,1052.9783107853864,1105.6936475663567,1078.1193798376587,1136.1380615234375,1303.3026123046875,1.3528717583230123,0.5668902018101349,9699.120143310292
ICICIGI.NS,BUY,2019-09-19,1130.086181640625,12,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.8% (>= 80%); VOLAR rank 1/1 (VOLAR=1.58); MVO weight=100.0% of capped cash (15% of available),13561.0341796875,32.10447368319726,0.0,1111.4580473936205,1107.8794975128949,1003.0686657484559,1094.7952548113474,1094.4469580792424,1112.5526123046875,1211.732177734375,1.581960380131452,1.0,14653.262693645307
GRSE.NS,BUY,2019-09-20,133.6055145263672,49,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.5% (>= 80%); VOLAR rank 1/2 (VOLAR=1.91); MVO weight=43.8% of capped cash (15% of available),6546.670211791992,15.498626339417633,0.0,124.58881236119444,112.47686011838647,95.14415215115402,131.61328431850384,127.22720884397451,135.91883850097656,138.0575714111328,1.9056506193208353,0.43824735276554205,6638.610681821823
NESTLEIND.NS,SELL,2019-09-20,591.6931318877424,12,stop,7100.31758265291,39.34428680968006,-183.0177482325654,594.8867732786783,567.4424622253249,519.3497099205316,595.8966358506827,594.6664642087864,594.0925903320312,602.5302734375,,,
SBILIFE.NS,BUY,2019-09-20,807.4361572265625,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.9% (>= 80%); VOLAR rank 2/2 (VOLAR=0.99); MVO weight=56.2% of capped cash (15% of available),8074.361572265625,19.11529203235107,0.0,796.9339981325319,781.9775606177683,696.535850961389,789.5397491085648,790.3408633879255,793.2887573242188,844.7335205078125,0.9902962572146529,0.561752647234458,8509.48009369374
TITAN.NS,SELL,2019-09-20,1234.5649362799127,8,target,9876.519490239301,45.50025357677357,701.127022135014,1104.1424660826374,1092.006486522929,1054.59938136205,1119.881202870609,1095.9737664396198,1131.1844482421875,1303.3026123046875,,,
GRSE.NS,SELL,2019-09-23,136.18071790785203,49,vwap_or_trend_exit,6672.855177484749,38.39642910768575,72.2899102456538,126.22821275486221,113.30543480105239,95.52685227429048,133.83377113610726,129.1861144627529,133.6055145263672,138.0575714111328,,,
INDIGO.NS,BUY,2019-09-23,1800.7569580078125,5,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.01); MVO weight=64.0% of capped cash (15% of available),9003.784790039062,21.31561413464722,0.0,1685.1378390807727,1610.334446939432,1429.3208909605569,1691.8989476921656,1690.0791532668316,1735.367431640625,1735.367431640625,2.0115684952340165,0.6397443004936776,9673.049288360584
KAJARIACER.NS,BUY,2019-09-23,558.7549438476562,9,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.3% (>= 80%); VOLAR rank 2/2 (VOLAR=1.07); MVO weight=36.0% of capped cash (15% of available),5028.794494628906,11.905198259351442,0.0,500.18047253754787,485.25729320047805,502.6342106269055,511.87198600653335,496.80085174352547,554.288330078125,607.33447265625,1.0692995708982267,0.3602556995063224,5447.131197649357
SBILIFE.NS,SELL,2019-09-23,787.6183052906777,10,stop,7876.1830529067765,41.064695558613806,-258.3585069498133,798.8434816041738,782.9759369553681,697.6393365958684,793.5632528677759,791.5761862217865,807.4361572265625,844.7335205078125,,,
ASIANPAINT.NS,BUY,2019-09-26,1683.76806640625,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.2% (>= 80%); VOLAR rank 2/2 (VOLAR=1.38); MVO weight=38.8% of capped cash (15% of available),5051.30419921875,11.958487869055663,0.0,1578.6821030728004,1475.7698294567303,1365.6588279636928,1632.3789995343404,1580.0846512641513,1665.5611572265625,1714.0029296875,1.376216876772347,0.3875995756298071,6109.146701545548
ICICIGI.NS,SELL,2019-09-26,1133.7933251881745,12,stop,13605.519902258095,53.768961464386514,-41.38771257698919,1142.3064099052435,1117.5824352526854,1010.7964320990366,1164.456337840921,1139.4907790835925,1129.3634033203125,1211.732177734375,,,
KAJARIACER.NS,SELL,2019-09-26,535.994223151285,9,vwap_or_trend_exit,4823.948008361565,34.50439260756234,-251.25607713425467,523.8480798935167,492.9834606088642,504.14538426101944,542.2628592081716,516.3368018207157,539.7955932617188,607.33447265625,,,
PIIND.NS,BUY,2019-09-26,1258.6107177734375,7,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.07); MVO weight=61.2% of capped cash (15% of available),8810.275024414062,20.857497954447993,0.0,1244.2152455382109,1161.0488807291626,1033.6703928546349,1257.5262483448346,1254.2317638135341,1282.691162109375,1282.691162109375,2.0677292576469655,0.6124004243701928,9652.342953387251
PIIND.NS,SELL,2019-09-27,1266.2279375071412,7,vwap_or_trend_exit,8863.595562549988,43.25418998197172,-10.791149800493969,1246.8326041264338,1164.8748351230558,1035.9086050428816,1264.0580575459053,1257.8876343109987,1258.6107177734375,1282.691162109375,,,
RITES.NS,BUY,2019-09-27,101.39697265625,147,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.08); MVO weight=100.0% of capped cash (15% of available),14905.35498046875,35.28702681289161,0.0,93.91476409242831,88.09207635683737,80.55458807826578,96.62202785486056,95.2438132554255,102.7484359741211,102.7484359741211,1.0836669242563086,1.0,15000.381579399555
BALRAMCHIN.NS,SELL,2019-09-30,149.9005642330742,42,stop,6295.823697789116,37.56039724241977,425.0272634655074,151.13471809405564,136.73207063189494,124.73918857155076,157.1160609825771,150.65383340007457,153.6551513671875,161.76959228515625,,,
BRIGADE.NS,BUY,2019-09-30,210.92022705078125,64,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.55); MVO weight=100.0% of capped cash (15% of available),13498.89453125,31.957363906648435,0.0,192.91976850586562,184.04948112413294,163.64920117959645,193.75123979142055,191.83776529660503,198.3345489501953,198.3345489501953,1.5465734505129483,1.0,13698.024773389314
ASIANPAINT.NS,SELL,2019-10-01,1681.866901647041,3,vwap_or_trend_exit,5045.600704941123,34.78814527674068,-52.450127423423325,1625.4471091368632,1499.1566897349605,1375.0273156487467,1677.3238129714352,1619.9064116436982,1675.4014892578125,1714.0029296875,,,
HDFCLIFE.NS,BUY,2019-10-01,589.18212890625,21,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.57); MVO weight=100.0% of capped cash (15% of available),12372.82470703125,29.291499448374026,0.0,555.3853124635357,517.786925696184,452.41219066793195,565.0409372449261,553.1696164537667,592.0877075195312,592.0877075195312,1.5680435194437041,1.0,12420.018873065472
BRIGADE.NS,SELL,2019-10-03,194.6272012667225,64,stop,12456.14088107024,51.22032152653044,-1125.9313356129392,196.92927940341323,185.69700820657553,164.47901109767807,201.39567532605625,195.6052274037412,200.2444305419922,210.92022705078125,,,
CONCOR.NS,BUY,2019-10-03,591.578369140625,14,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.16); MVO weight=47.7% of capped cash (15% of available),8282.09716796875,19.607086528032223,0.0,550.6394381287323,499.5879207924911,483.66460007138045,577.8746651642505,567.3071705434493,599.3961181640625,599.3961181640625,1.1591869906279473,0.4765279721172394,8437.82952358453
HDFCLIFE.NS,SELL,2019-10-03,568.3170120316181,21,stop,11934.65725266398,50.063980600000626,-517.5229344156444,561.5301881803928,520.5867375867748,453.77308557577595,571.8108809280602,557.5286094244135,589.18212890625,592.0877075195312,,,
INDIGO.NS,SELL,2019-10-03,1788.2682123863513,5,stop,8941.341061931756,43.426583318773844,-127.18592556072731,1810.557685827749,1667.1726411976895,1457.1793774280575,1853.4166327557248,1797.2544848104033,1866.745361328125,1886.4620361328125,,,
RITES.NS,SELL,2019-10-03,98.75033931735007,147,vwap_or_trend_exit,14516.29987965046,55.788530450936214,-480.13065808211775,96.63652022639327,89.44414809021295,81.1313436105335,100.59198132429377,96.83475218411735,99.1821060180664,102.7484359741211,,,
SBILIFE.NS,BUY,2019-10-03,821.7813110351562,11,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.9% (>= 80%); VOLAR rank 1/3 (VOLAR=1.25); MVO weight=52.3% of capped cash (15% of available),9039.594421386719,21.400390070757446,0.0,810.7609769764051,789.4150786608411,705.1183144358931,814.3482951322658,805.794870163404,818.8134155273438,844.7335205078125,1.2483980186576082,0.5234720278827607,9269.062867422028
CGCL.NS,BUY,2019-10-04,201.14599609375,41,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.8% (>= 80%); VOLAR rank 1/2 (VOLAR=1.49); MVO weight=54.9% of capped cash (15% of available),8246.98583984375,19.52396375916113,0.0,191.6540518040878,167.65451687852914,148.50509526143566,199.3746936809491,189.8954829917638,204.73114013671875,205.0613555908203,1.4927875923100662,0.5486332392808212,8285.726655392966
UPL.NS,BUY,2019-10-04,547.0250244140625,12,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=85.1% (>= 80%); VOLAR rank 2/2 (VOLAR=1.00); MVO weight=45.1% of capped cash (15% of available),6564.30029296875,15.540363899375976,0.0,549.1920911963794,544.7665318597013,539.3520933600687,555.810682705017,546.758569516669,558.1524658203125,655.7633666992188,0.9972376954582125,0.4513667607191789,6816.760875720453
CONCOR.NS,SELL,2019-10-07,568.4030444928159,14,stop,7957.642622899422,41.24532449787291,-385.306956095233,561.2705587079479,506.0353784904385,485.6426151206948,585.1048271761031,571.2593411988099,575.6151123046875,599.3961181640625,,,
HCLTECH.NS,BUY,2019-10-07,437.24639892578125,2,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.5% (>= 80%); VOLAR rank 2/3 (VOLAR=0.24); MVO weight=6.1% of capped cash (15% of available),874.4927978515625,6.938377995125734,0.0,433.14792743431326,433.0343387457017,425.4701803387203,433.9214528286637,429.3590256723128,439.15899658203125,479.7867736816406,0.23738867093971353,0.06107408261809976,1000.3020906482888
NAUKRI.NS,BUY,2019-10-07,458.2922058105469,33,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.1% (>= 80%); VOLAR rank 1/3 (VOLAR=1.30); MVO weight=93.9% of capped cash (15% of available),15123.642791748047,35.80380268704108,0.0,411.09218344268004,408.0953129749951,379.0853997287879,424.6994993812081,411.98790955903354,445.6408386230469,454.0484924316406,1.3020745180106588,0.9389259173819002,15378.201650508878
SBILIFE.NS,SELL,2019-10-07,815.2022237173218,11,vwap_or_trend_exit,8967.22446089054,43.48397732292545,-137.25432788986217,813.2528507903776,791.6555310410329,707.3654139614918,826.2543839919101,808.2655054972729,815.4496459960938,844.7335205078125,,,
UPL.NS,SELL,2019-10-07,545.9261576146907,12,stop,6551.113891376289,38.12647924942113,-66.85324474125827,548.7980790541399,544.8551001951665,539.4284409327453,556.8055701982777,548.6695051403927,547.0250244140625,655.7633666992188,,,
HCLTECH.NS,SELL,2019-10-09,427.8550946899417,2,stop,855.7101893798834,30.387718884723824,-56.10870535152861,433.89310406912557,433.19951757629303,425.5873566430692,436.39997231325754,430.0051202913987,437.24639892578125,479.7867736816406,,,
NAM-INDIA.NS,BUY,2019-10-09,230.01011657714844,31,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.24); MVO weight=51.6% of capped cash (15% of available),7130.313613891602,16.880347231408663,0.0,224.38314917360162,212.23240318674013,185.73962502009576,227.29510250969216,223.6017196973557,233.67373657226562,240.95896911621094,1.2364649526504374,0.5158149630112001,7271.01563730064
PHOENIXLTD.NS,BUY,2019-10-09,353.8904724121094,19,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.2% (>= 80%); VOLAR rank 2/2 (VOLAR=0.75); MVO weight=48.4% of capped cash (15% of available),6723.918975830078,15.918246126893981,0.0,349.44423063873546,337.1593912603763,317.28804345951147,345.2238781978624,347.11489625461576,355.1544494628906,361.79656982421875,0.7464524891062427,0.48418503698879983,6825.154808888532
ASTRAL.NS,BUY,2019-10-10,647.8959350585938,5,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.4% (>= 80%); VOLAR rank 3/3 (VOLAR=1.22); MVO weight=22.5% of capped cash (15% of available),3239.4796752929688,9.746577603320922,0.0,650.4202306905596,606.3394999322925,548.263840475807,646.8918816242906,652.028814501748,662.98779296875,687.9925537109375,1.216546350052127,0.2245732709821589,3418.059138381368
BERGEPAINT.NS,BUY,2019-10-10,379.79974365234375,20,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=1.72); MVO weight=50.6% of capped cash (15% of available),7595.994873046875,17.98280383842041,0.0,346.7289349814521,308.43359320265694,271.58098283427415,352.4505880188809,351.4549245716282,364.06072998046875,364.06072998046875,1.7200206405579093,0.5062871336740958,7705.811810690207
CGCL.NS,SELL,2019-10-10,195.09498244348015,41,stop,7998.894280182686,41.33679617024277,-308.9523195904678,195.86374659783843,171.4310580826534,150.05841336898007,197.72925003311605,196.07535923967853,199.68362426757812,205.0613555908203,,,
IGL.NS,BUY,2019-10-10,168.4313201904297,24,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.8% (>= 80%); VOLAR rank 2/3 (VOLAR=1.28); MVO weight=26.9% of capped cash (15% of available),4042.3516845703125,10.699912644368895,0.0,159.23710529743283,151.14996632072663,140.44781857029903,160.4315460427942,161.25207973606024,164.2273712158203,164.5000457763672,1.2833182289229192,0.2691395953437452,4096.369302284578
NAM-INDIA.NS,SELL,2019-10-10,224.07278510016758,31,stop,6946.256338105195,39.00267048165249,-239.94029349946777,225.40623415606467,212.92956841773653,186.18012742364854,229.45931251758043,225.1987789951433,230.01011657714844,240.95896911621094,,,
PHOENIXLTD.NS,SELL,2019-10-10,344.95536570592145,19,stop,6554.151948412507,38.13321585532159,-223.81848939978613,350.25263823389434,337.81551208985604,317.65224673267164,346.8026706175757,346.68880975469494,353.8904724121094,361.79656982421875,,,
ASTRAL.NS,SELL,2019-10-11,644.7184981100149,5,stop,3223.5924905500747,32.84417419125159,-58.47793653746659,649.961267848384,607.9691640548925,549.2552046010089,655.2347693531206,647.9582895578039,647.8959350585938,687.9925537109375,,,
