ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,cci,wpr,ema_trend50,ema_fast,ema_slow,sma_trend,swing_low,close,high_52w,volar,mvo_weight,alloc_inr
OLECTRA.NS,SELL,2021-10-13,551.504191312203,161,target,88792.17480126469,139.3135348918808,4030.793764045113,113.46310008495259,-0.0,379.0482207925229,484.5861850130836,446.37877066493354,232.6078718185425,397.4692199977173,551.0447998046875,551.0447998046875,,,
ADANIENT.NS,SELL,2021-10-14,1615.1271756505134,25,target,40378.179391262835,89.08856556957241,2124.1248808200944,130.6678263826534,-20.791868414796618,1486.591789391712,1526.279112636169,1511.392784624637,1169.336870727539,1420.036442952318,1566.816162109375,1696.69873046875,,,
SAREGAMA.NS,BUY,2021-10-14,407.2776794433594,204,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=3.41); MVO weight=100.0% of capped cash (25% of available),83084.64660644531,122.25520788837281,0.0,164.96827593023758,-5.666675983787179,345.3342551641497,385.0241575828042,371.01727836342053,218.28483242034912,321.1272970254713,416.7894287109375,416.7894287109375,3.412114761776266,1.0,83200.04494842277
IEX.NS,SELL,2021-10-19,273.87904785676415,194,target,53132.535284212245,102.32001089905349,4391.752192474564,142.44358478724794,-9.495200261978217,186.21634107120119,232.72261324713287,215.68183501025254,123.46517169952392,196.61389282532434,252.30532836914062,252.30532836914062,,,
VEDL.NS,BUY,2021-10-19,192.2733612060547,393,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=2.55); MVO weight=100.0% of capped cash (25% of available),75563.43095397949,113.32447129534097,0.0,452.83179434880054,-3.781518215203262,152.28112940273536,165.4731602771028,159.55009994583762,123.3446544265747,148.27924026674984,194.19061279296875,194.19061279296875,2.5482065426029483,1.0,75655.87331316764
ATGL.NS,SELL,2021-10-20,1428.706082025068,67,indicator_exit: CCI fade (> +100 → ≤ +100),95723.30749567956,146.50393353586296,-1436.2440383946803,61.450264293666876,-43.70373499669671,1324.6025496829707,1424.5106966639873,1408.357406861948,996.1759289550781,1343.5010848490483,1419.4163818359375,1638.71044921875,,,
CGPOWER.NS,BUY,2021-10-20,135.4847412109375,595,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=2.83); MVO weight=100.0% of capped cash (25% of available),80613.42102050781,119.32085980027709,0.0,64.58046939987543,-0.0,101.5024825026858,118.9265650160281,113.48793168475369,73.91367385864258,112.86268801861799,129.04957580566406,129.04957580566406,2.8262643036608823,1.0,80630.88534738486
ADANIENT.NS,BUY,2021-10-21,1592.11962890625,17,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=93.5% (>= 50%); VOLAR rank 3/3 (VOLAR=2.67); MVO weight=26.6% of capped cash (25% of available),27066.03369140625,55.73837080137792,0.0,72.97289439576889,-33.260080796463946,1503.544353171776,1565.426305662798,1540.517675409713,1191.8203466796874,1469.295609396134,1586.7794189453125,1696.69873046875,2.670915104505912,0.26599746602336155,28235.363412217328
ATGL.NS,BUY,2021-10-21,1465.2152099609375,21,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=85.5% (>= 50%); VOLAR rank 2/3 (VOLAR=2.81); MVO weight=29.4% of capped cash (25% of available),30769.519409179688,60.135911963576405,0.0,-8.762382492120869,-56.99997729824579,1327.6176046050234,1420.3244700333191,1407.703030036554,1001.3128034973145,1343.5010848490483,1401.4864501953125,1638.71044921875,2.806217230515896,0.2944502418290012,31255.596939133793
ECLERX.NS,SELL,2021-10-21,1446.9513159700657,21,"indicator_exit: Close<EMA50, SwingLow(10) breach",30385.97763537138,78.72259551480008,-681.35772535441,-88.38062510165054,-71.2390386326933,1464.7951994308685,1495.3670017291663,1496.252364930267,1034.2029611206056,1444.2890506908145,1460.5955810546875,1604.42529296875,,,
OLECTRA.NS,BUY,2021-10-21,545.4030151367188,85,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=94.0% (>= 50%); VOLAR rank 1/3 (VOLAR=3.19); MVO weight=44.0% of capped cash (25% of available),46359.256286621094,78.64725907027162,0.0,52.680583027090016,-27.849455951341692,411.2358717215905,528.2163043615689,489.3017552716826,243.6769483947754,467.81643919888637,544.1049194335938,578.5546875,3.1901288469099947,0.4395522921476373,46658.03360086015
SAREGAMA.NS,SELL,2021-10-21,408.3574839845627,204,indicator_exit: CCI fade (> +100 → ≤ +100),83304.92673285078,133.6210308222198,-35.59611230511612,99.42884774998727,-17.796320739171886,354.3407181211801,396.64259380632166,382.6175742939688,224.97845748901366,358.5358261213158,404.4889221191406,416.7894287109375,,,
VEDL.NS,SELL,2021-10-21,176.70702063267947,393,stop,69445.85910864304,119.24355091446094,-6350.139867546261,207.7624712392196,-28.856438266850507,155.0555202496564,172.93833552406713,164.75589492238015,124.44045951843262,149.7560693738626,184.60418701171875,194.19061279296875,,,
CGPOWER.NS,SELL,2021-10-22,143.20691956226847,595,target,85208.11713954974,135.59541196927174,4339.779847272377,76.30113799919785,-11.481509257004962,104.15626170136012,124.58934040619701,117.57728164264631,74.82449554443359,112.86268801861799,136.52423095703125,136.52423095703125,,,
JSWENERGY.NS,BUY,2021-10-22,372.4740905761719,129,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=93.0% (>= 50%); VOLAR rank 2/2 (VOLAR=2.88); MVO weight=42.9% of capped cash (25% of available),48049.15768432617,80.65385812931501,0.0,-6.490999517233568,-82.33333310262884,314.7278573208921,371.97224228928036,360.8424368047358,163.00761852264404,355.0166526841759,362.79180908203125,390.0293273925781,2.878755291392782,0.42870961596437446,48350.211186479086
SAREGAMA.NS,BUY,2021-10-22,410.54998779296875,156,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=97.6% (>= 50%); VOLAR rank 1/2 (VOLAR=3.57); MVO weight=57.1% of capped cash (25% of available),64045.798095703125,99.64836493362645,0.0,81.6479605860539,-15.583352650481112,356.3953198711001,398.47722452228874,384.91428747969945,226.6341837310791,358.5358261213158,406.7330627441406,416.7894287109375,3.5685933792780333,0.5712903840356256,64430.58351931768
TATAELXSI.NS,SELL,2021-10-22,5742.358684328748,8,indicator_exit: SwingLow(10) breach,45938.86947462998,94.85725882619799,-1207.855390754608,-0.11056048883456433,-68.7894196509824,5252.7753090634305,5906.7281666334575,5751.954022952691,3630.1633685302736,5649.116748728266,5714.41943359375,6137.0244140625,,,
ATGL.NS,SELL,2021-10-25,1427.4074390116127,21,indicator_exit: CCI fade (> +100 → ≤ +100),29975.556219243867,78.2968218751809,-932.3959237745776,40.96677428575795,-37.14812865122291,1336.748608841259,1428.4446353018757,1414.6162101523366,1012.0050912475585,1343.5010848490483,1428.256591796875,1638.71044921875,,,
TTML.NS,BUY,2021-10-25,50.45000076293945,1827,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=85.8% (>= 50%); VOLAR rank 1/1 (VOLAR=3.61); MVO weight=100.0% of capped cash (25% of available),92172.15139389038,133.04576559801382,0.0,53.194002669850256,-53.213377289627296,41.248343847711304,49.407073150637366,45.93520379135896,25.947499923706054,43.70000076293945,48.04999923706055,56.0,3.612651719250442,1.0,92186.2950543659
ADANIENT.NS,SELL,2021-10-26,1529.185345489787,17,indicator_exit: SwingLow(10) breach,25996.15087332638,74.16856289289403,-1199.7897517741412,-21.671698205001885,-70.04229346023212,1509.1439518771565,1558.3644109530956,1543.450003768794,1207.8726263427734,1491.3051960155144,1529.385009765625,1696.69873046875,,,
ATGL.NS,BUY,2021-10-26,1432.4517822265625,25,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=88.7% (>= 50%); VOLAR rank 1/3 (VOLAR=2.71); MVO weight=32.9% of capped cash (25% of available),35811.29455566406,66.12254602316284,0.0,80.82322208882393,-18.407453424030333,1341.328205369543,1433.0053053038073,1418.3221254056855,1017.3911895751953,1343.5010848490483,1453.5283203125,1638.71044921875,2.7129993090027593,0.32943535920903405,36186.708997825066
ELECON.NS,BUY,2021-10-26,77.49752044677734,353,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=79.8% (>= 50%); VOLAR rank 2/3 (VOLAR=2.37); MVO weight=24.9% of capped cash (25% of available),27356.624717712402,56.08342032956001,0.0,-218.90716376394371,-95.3642369901565,79.13428970397028,77.45698601608733,79.63559615048763,53.66427996635437,70.06051985422769,70.92242431640625,88.85002899169922,2.3671058724408263,0.24932137402308388,27386.61699938076
OLECTRA.NS,SELL,2021-10-26,498.77114604957166,85,stop,42395.54741421359,91.18139526078969,-4133.537526738564,35.03032241181405,-57.02721849351412,425.53603241858696,531.8734302111412,501.7178467539525,249.72935455322266,501.36744664745726,520.6392822265625,578.5546875,,,
TTML.NS,SELL,2021-10-26,51.9200008392334,1827,target,94857.84153327942,145.60609395367328,2407.0382798373585,47.25251473727861,-40.9793821528026,41.609193138504565,49.596696352874105,46.365184455319,26.160499927997588,45.79999923706055,50.45000076293945,56.0,,,
VEDL.NS,BUY,2021-10-26,171.28675842285156,270,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=86.8% (>= 50%); VOLAR rank 3/3 (VOLAR=2.29); MVO weight=42.1% of capped cash (25% of available),46247.42477416992,78.514469661398,0.0,36.245104962039896,-62.38388842522287,157.02908054458945,172.44631368502593,166.70084899196078,125.85133930206298,151.67336841559117,168.64401245117188,194.19061279296875,2.2868248219845007,0.42124326676788204,46271.31570946597
ADANIENT.NS,BUY,2021-10-27,1563.672119140625,34,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=90.8% (>= 50%); VOLAR rank 2/2 (VOLAR=2.65); MVO weight=54.1% of capped cash (25% of available),53164.85205078125,86.72826431420997,0.0,-2.062972473321775,-64.2448585077434,1510.3937400311775,1555.2097089261122,1543.217960534117,1213.1113735961915,1491.3051960155144,1541.0135498046875,1696.69873046875,2.645844112762746,0.5413806352550588,54652.26220485812
ELECON.NS,SELL,2021-10-27,78.3397244640911,353,target,27653.92273582416,75.8883453696804,165.32625241251748,-116.80066048927033,-60.00000723515966,79.07010267427644,77.46435591257642,79.4319698929914,53.932413539886475,70.06051985422769,77.49752044677734,88.85002899169922,,,
JSWENERGY.NS,SELL,2021-10-27,360.8846856785093,129,indicator_exit: SwingLow(10) breach,46554.1244525277,95.49552803179895,-1671.1826179595862,-24.56119528784894,-79.68748456941076,320.5749306526834,369.207006747877,362.2355040411963,167.52420375823974,352.0826532390974,361.61822509765625,390.0293273925781,,,
OLECTRA.NS,BUY,2021-10-27,554.7893676757812,83,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=91.3% (>= 50%); VOLAR rank 1/2 (VOLAR=3.27); MVO weight=45.9% of capped cash (25% of available),46047.517517089844,78.27709858489759,0.0,16.663805298066244,-53.4892534629899,429.56905039129555,531.2378957586894,504.2569080843052,251.70896224975587,494.62728688192306,528.3779907226562,578.5546875,3.2681540207281325,0.4586193647449412,46297.529209661145
ADANIENT.NS,SELL,2021-10-28,1390.6405339659436,34,stop,47281.77815484208,96.2504003485021,-6066.052560601878,26.043743996209557,-58.1578800997641,1512.483088231548,1556.7483289651143,1545.1659756394988,1218.4639125061035,1491.3051960155144,1563.672119140625,1696.69873046875,,,
ELECON.NS,BUY,2021-10-28,75.79834747314453,508,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=87.8% (>= 50%); VOLAR rank 2/2 (VOLAR=2.40); MVO weight=37.3% of capped cash (25% of available),38505.56051635742,69.32173359048589,0.0,-57.375475148326935,-57.21850531685889,79.02871320962575,77.56441326041409,79.29698907705733,54.185328006744385,70.06051985422769,78.0146713256836,88.85002899169922,2.4046283621229594,0.37284131011016025,38565.69522953147
JSWENERGY.NS,BUY,2021-10-28,340.5910339355469,190,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=91.9% (>= 50%); VOLAR rank 1/2 (VOLAR=2.67); MVO weight=62.7% of capped cash (25% of available),64712.296447753906,100.43976907584167,0.0,-27.63567117981046,-86.35425344770792,322.0617394862332,367.2581975042999,361.8786518380541,168.9895502090454,352.0826532390974,358.4885559082031,390.0293273925781,2.6736798760914517,0.6271586898898398,64871.596142867136
SAREGAMA.NS,SELL,2021-10-28,399.06172625863934,156,indicator_exit: SwingLow(10) breach,62253.62929634774,111.78228855380694,-2003.5994528428214,33.416689960689084,-37.9840852954631,363.5924952852882,401.6815321005928,391.4659022026886,233.1758874511719,387.60631091494685,398.22607421875,416.7894287109375,,,
ADANIENT.NS,BUY,2021-10-29,1420.9844970703125,18,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=82.3% (>= 50%); VOLAR rank 2/5 (VOLAR=2.42); MVO weight=19.3% of capped cash (25% of available),25577.720947265625,53.97113931910889,0.0,-135.14807397460092,-89.8934939980696,1507.9143676299432,1527.517853315207,1530.9578553777012,1222.995450592041,1365.1872912644178,1395.980712890625,1696.69873046875,2.417455272210498,0.19287514051206509,26169.117530414012
ANGELONE.NS,BUY,2021-10-29,1155.4578857421875,17,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=78.0% (>= 50%); VOLAR rank 3/5 (VOLAR=2.26); MVO weight=14.6% of capped cash (25% of available),19642.784057617188,46.50244483470727,0.0,-71.14884284703041,-88.23754043255306,1193.2403508382029,1234.6091710551807,1248.986748885796,725.5971737670899,1130.4733913403595,1181.289794921875,1514.3902587890625,2.2635956690131165,0.1460896122079116,19821.30108468955
ATGL.NS,SELL,2021-10-29,1365.126910928496,25,"indicator_exit: W%R fade (> -20 → ≤ -50), CCI fade (> +100 → ≤ +100)",34128.1727732124,82.60477120396719,-1831.8490996787914,16.955157281274328,-53.929261398720854,1352.1934948435967,1434.287155883199,1423.1275885763994,1033.3714215087891,1388.4509294524653,1407.3299560546875,1638.71044921875,,,
ELECON.NS,SELL,2021-10-29,85.59943673352839,508,target,43484.513860632425,92.31109558610325,4817.320515098413,-91.84619004416645,-69.13902851204561,78.90203220035198,77.24331039000144,78.96378511477992,54.43416000366211,70.06051985422769,75.79834747314453,88.85002899169922,,,
HAPPSTMNDS.NS,BUY,2021-10-29,1243.1744384765625,20,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=84.8% (>= 50%); VOLAR rank 4/5 (VOLAR=2.16); MVO weight=18.4% of capped cash (25% of available),24863.48876953125,53.123055745874034,0.0,-78.46694332420228,-65.00001324894608,1336.087871171719,1304.2200405427502,1330.6687549054097,914.9182577514648,1187.1809452927284,1262.97705078125,1488.70703125,2.160442564578365,0.1837816125773453,24935.31621906824
JSWENERGY.NS,SELL,2021-10-29,337.4125180980664,190,indicator_exit: SwingLow(10) breach,64108.378438632615,113.7064164425081,-818.0641946396374,-60.42851168957285,-100.00000000000001,322.7883784842455,362.40962230998116,359.85125965686296,170.3661364364624,340.5910339355469,340.5910339355469,390.0293273925781,,,
OLECTRA.NS,SELL,2021-10-29,587.6413916917043,83,target,48774.235510411454,97.7986845639139,2550.642210172798,53.55199321440789,-26.35444851505818,439.7693942831666,541.6741854646237,514.8122451638601,255.9654928588867,494.62728688192306,569.3681030273438,578.5546875,,,
PRAJIND.NS,BUY,2021-10-29,319.48150634765625,59,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=84.9% (>= 50%); VOLAR rank 5/5 (VOLAR=2.10); MVO weight=14.1% of capped cash (25% of available),18849.40887451172,44.62420366597229,0.0,22.212499846537757,-34.96144162921158,324.6726027878347,316.4982995228813,319.86862640373465,264.5705001449585,298.0677796238407,322.3079528808594,379.514404296875,2.0973556324961082,0.1406747816547424,19086.62197167914
SAREGAMA.NS,BUY,2021-10-29,381.4278869628906,119,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=95.4% (>= 50%); VOLAR rank 1/5 (VOLAR=3.36); MVO weight=33.7% of capped cash (25% of available),45389.918548583984,77.4962616240999,0.0,18.372326368913885,-39.09916722876487,364.922688437014,400.92351183762986,392.04176110284175,234.7662841796875,387.42790162212697,397.5124206542969,416.7894287109375,3.3604492498618974,0.33657885304793556,45666.701993212024
VEDL.NS,SELL,2021-10-29,156.8034412690996,270,"indicator_exit: Close<EMA50, SwingLow(10) breach",42336.929142656896,91.12058431416712,-4080.1306854885925,-55.74816806295192,-91.20648732889512,157.7412309413241,167.9519389456699,165.7458557952483,127.03801753997803,152.86519350842386,155.89659118652344,194.19061279296875,,,
ADANIENT.NS,SELL,2021-11-01,1433.361933692334,18,indicator_exit: Close<EMA50,25800.514806462015,73.96560886331254,94.85711101396748,-151.3630067667338,-81.68716675225554,1504.505353098193,1508.1481521797716,1520.4842022055689,1227.516347503662,1365.1872912644178,1420.9844970703125,1696.69873046875,,,
ANANTRAJ.NS,BUY,2021-11-01,63.73743438720703,192,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=77.8% (>= 50%); VOLAR rank 5/5 (VOLAR=1.65); MVO weight=9.1% of capped cash (25% of available),12237.58740234375,28.97133784183301,0.0,-123.71844657424478,-91.86602656446888,67.96528176246214,65.64585415764603,67.98496101729873,57.24565729141236,59.02532292004102,60.711761474609375,78.02255249023438,1.6460730615230812,0.090594903831372,12267.606090741881
ANGELONE.NS,SELL,2021-11-01,1155.4581142842965,17,indicator_exit: Close<EMA50,19642.78794283304,67.15603584116565,-113.6545954600204,-72.90473610022642,-94.2168456541166,1191.75868554032,1220.218028271,1240.0792381102142,729.7441049194335,1130.4733913403595,1155.4578857421875,1514.3902587890625,,,
CGPOWER.NS,BUY,2021-11-01,147.46400451660156,296,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=92.4% (>= 50%); VOLAR rank 1/5 (VOLAR=2.75); MVO weight=32.3% of capped cash (25% of available),43649.34533691406,75.42949454912379,0.0,69.32794011431515,-27.690584170310398,113.40877747790643,140.87741559229636,131.16446259521769,77.93960464477539,120.78287062986719,144.84043884277344,156.67123413085938,2.74740686400847,0.3227838214041678,43708.69227723027
ELECON.NS,BUY,2021-11-01,80.94514465332031,254,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=95.1% (>= 50%); VOLAR rank 2/5 (VOLAR=2.49); MVO weight=15.2% of capped cash (25% of available),20560.06674194336,48.013146609783995,0.0,28.71536259573094,-22.25157435763964,79.12218386536576,78.56559934785629,79.49255792843928,54.72694815635681,70.06051985422769,84.51589965820312,88.85002899169922,2.4903168488892966,0.15234545149136497,20629.350102197546
GRAVITA.NS,BUY,2021-11-01,220.45774841308594,124,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 4/5 (VOLAR=2.26); MVO weight=20.3% of capped cash (25% of available),27336.760803222656,56.0598337983114,0.0,154.24642959437963,-35.63696209123587,193.186858713259,204.549595848807,201.51814187263344,132.7746377182007,190.6397522914867,213.85865783691406,213.85865783691406,2.2614980538606524,0.2025989794217571,27434.263615518834
HAPPSTMNDS.NS,SELL,2021-11-01,1238.8824089057855,20,indicator_exit: Close<EMA50,24777.64817811571,72.90448088586632,-211.86812804728044,-136.35279591065094,-74.1441660234614,1332.444207144458,1293.1208401670797,1322.3359628645671,919.5021780395508,1187.1809452927284,1243.1744384765625,1488.70703125,,,
IEX.NS,BUY,2021-11-01,232.40646362304688,134,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=83.8% (>= 50%); VOLAR rank 3/5 (VOLAR=2.32); MVO weight=23.2% of capped cash (25% of available),31142.46612548828,60.57875113220154,0.0,-34.50761155242501,-78.68487973400798,201.28806579454562,232.13400339084345,226.79885332555352,131.02457530975343,203.0093816238137,224.25381469726562,267.64501953125,2.320782580262062,0.23167684385133813,31371.745435092973
PRAJIND.NS,SELL,2021-11-01,324.6553320084666,59,indicator_exit: Close<EMA50,19154.664588499527,66.07366818652639,194.5578421353112,-32.16631561653387,-42.54505111428063,324.46903037841594,317.0407007637495,319.83175782696526,265.58158458709715,298.0677796238407,319.48150634765625,379.514404296875,,,
SAREGAMA.NS,SELL,2021-11-01,374.17907870906015,119,indicator_exit: SwingLow(10) breach,44527.31036637816,93.3928989379429,-1033.4973427678692,-19.03805908109913,-93.14896230284562,365.5699511243033,397.37885276949544,391.0309159466559,236.27542331695557,378.404420824607,381.4278869628906,416.7894287109375,,,
ANANTRAJ.NS,SELL,2021-11-02,65.42386845220057,192,indicator_exit: Close<EMA50,12561.382742822509,51.45368546223109,243.3703171746945,-91.89769545761501,-75.19579586896872,67.79948382617764,65.29886874483893,67.58043467157572,57.43211121559143,59.02532292004102,63.73743438720703,78.02255249023438,,,
OLECTRA.NS,BUY,2021-11-02,595.2802734375,175,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.3% (>= 50%); VOLAR rank 1/1 (VOLAR=3.42); MVO weight=100.0% of capped cash (25% of available),104174.0478515625,147.29688946323242,0.0,43.01660440659272,-22.742788120804622,449.5939825953571,550.4124151696293,524.4157566394141,260.2647103881836,494.62728688192306,574.5104370117188,578.5546875,3.4188521171729014,1.0,104740.32004166074
CGPOWER.NS,SELL,2021-11-03,161.17583368360087,296,target,47708.046770345856,96.6926139678374,3886.579324914834,85.05328935135054,-6.6143694539696805,116.28946777919708,144.26982721613047,134.75773823540814,79.03110551834106,125.33699134508655,154.1466522216797,156.67123413085938,,,
TATAPOWER.NS,BUY,2021-11-03,222.54241943359375,406,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=88.8% (>= 50%); VOLAR rank 1/1 (VOLAR=2.30); MVO weight=100.0% of capped cash (25% of available),90352.22229003906,130.88477086052612,0.0,32.58950896101689,-57.99557342388257,174.7554951474045,214.40838522597764,203.23862796614958,118.30518993377686,195.89179559377743,222.25062561035156,250.26295471191406,2.2987947952801595,1.0,90562.82239549882
CGPOWER.NS,BUY,2021-11-04,163.1063690185547,455,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=2.72); MVO weight=100.0% of capped cash (25% of available),74213.39790344238,111.72143395093491,0.0,109.2798804933881,-0.9192991626243731,118.05748238911215,147.37964778265788,137.2926051017532,79.6318023109436,128.7525557537639,161.37384033203125,161.37384033203125,2.7183625860594662,1.0,74318.3530731253
GRAVITA.NS,SELL,2021-11-04,206.2819801914063,124,indicator_exit: CCI fade (> +100 → ≤ +100),25578.96554373438,73.73577232886332,-1887.590865615451,31.198242216322694,-65.00002973822035,195.22351145723428,207.16435254970196,203.94334744774036,134.7630593109131,190.6397522914867,203.98451232910156,220.45774841308594,,,
CENTURYPLY.NS,BUY,2021-11-08,658.8788452148438,90,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/2 (VOLAR=2.18); MVO weight=65.2% of capped cash (25% of available),59299.09606933594,94.01210246730592,0.0,122.47544688483895,-7.564518425366702,494.8013127772026,575.1013200653936,546.1626624346901,382.75517532348636,521.4882405919518,640.2951049804688,640.2951049804688,2.1817818153282493,0.6519689317195563,59862.452722538415
IEX.NS,SELL,2021-11-08,247.44536065470152,134,target,33157.678327730006,81.59797444325707,1873.0354766662635,-12.992664819046485,-69.50444080855695,205.98274284086395,232.60550505933608,228.85053510710054,134.28447704315187,203.0093816238137,233.40380859375,267.64501953125,,,
OLECTRA.NS,SELL,2021-11-08,636.6298072692473,175,target,111410.21627211828,162.77762682199312,6926.093904270551,72.44292535542567,-4.621401151246071,467.9122471462934,578.8772723050012,547.1933326684457,267.326392288208,494.62728688192306,628.58154296875,628.58154296875,,,
POONAWALLA.NS,BUY,2021-11-08,171.51919555664062,186,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=92.0% (>= 50%); VOLAR rank 2/2 (VOLAR=2.13); MVO weight=34.8% of capped cash (25% of available),31902.570373535156,61.481303476957876,0.0,136.44571655749655,-3.6616453438566676,164.52605707223367,166.31026406520792,164.04816440601238,137.21240211486815,139.1832063911352,176.90853881835938,192.23599243164062,2.132595256406931,0.3480310682804438,31955.50026588433
CGPOWER.NS,SELL,2021-11-09,161.7698453698147,455,indicator_exit: CCI fade (> +100 → ≤ +100),73605.27964326569,123.55855873360167,-843.3982528612294,95.06391339835208,-15.813956347780799,121.441859820366,152.20955921063705,141.7820858989346,80.83567094802856,136.77174378736765,161.07684326171875,163.1063690185547,,,
OLECTRA.NS,BUY,2021-11-09,649.6008911132812,134,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=3.57); MVO weight=100.0% of capped cash (25% of available),87046.51940917969,126.95955942557643,0.0,90.33341519359894,-1.2681382219948942,475.36230301800737,593.2429813177282,557.7357459262128,269.921100769043,494.62728688192306,657.888671875,657.888671875,3.57003551955896,1.0,87349.09329735192
JSWENERGY.NS,BUY,2021-11-10,312.57110595703125,234,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=79.8% (>= 50%); VOLAR rank 1/1 (VOLAR=2.68); MVO weight=100.0% of capped cash (25% of available),73141.63879394531,110.44882075376341,0.0,-124.86939520170995,-88.96261785841303,323.14687412020584,331.25566171548104,341.3146676830271,179.33578105926514,302.2042247110566,311.1529846191406,390.0293273925781,2.684033819832273,1.0,73329.85086066325
POONAWALLA.NS,SELL,2021-11-10,167.61317981008392,186,indicator_exit: CCI fade (> +100 → ≤ +100),31176.05144467561,79.54222282501514,-867.5424551615201,58.01469071342989,-37.18914166752874,164.92224106288126,167.3759804374726,165.05970641006803,138.47840076446533,155.054553281623,167.90985107421875,192.23599243164062,,,
ATGL.NS,BUY,2021-11-11,1657.05126953125,24,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=98.2% (>= 50%); VOLAR rank 2/2 (VOLAR=2.65); MVO weight=46.7% of capped cash (25% of available),39769.23046875,70.82222287397656,0.0,331.35660477341685,-5.226404659920145,1389.8310936026653,1496.2810472677672,1464.2849811216759,1078.2351206970216,1358.4842978792185,1609.3544921875,1638.71044921875,2.6538337865434407,0.4666145755049404,40902.34536654827
CENTURYPLY.NS,SELL,2021-11-11,637.0155530845715,90,indicator_exit: CCI fade (> +100 → ≤ +100),57331.399777611434,106.67593811769277,-2168.384332309503,86.41052498547715,-25.196879152608847,512.4097919233487,608.6870674059506,573.1141019435806,388.89955841064454,522.2833099184143,637.959716796875,658.8788452148438,,,
JSWENERGY.NS,SELL,2021-11-11,313.94034520043704,234,indicator_exit: Close<EMA50,73462.04077690227,123.40996187420308,86.54320032898755,-110.39634604001598,-86.58227636558384,322.73213811380685,327.8584697593992,338.57718561388464,180.548020362854,302.2042247110566,312.57110595703125,390.0293273925781,,,
TTML.NS,BUY,2021-11-11,69.4000015258789,673,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/2 (VOLAR=3.04); MVO weight=53.3% of capped cash (25% of available),46706.201026916504,79.05922333656683,0.0,105.87622320756823,-2.545443448153409,48.538025898860155,62.769677168549045,57.03454659365651,28.94799991607666,50.79999923706055,73.05000305175781,73.05000305175781,3.0437930803365103,0.5333854244950595,46755.32225407067
DBREALTY.NS,BUY,2021-11-12,48.75,744,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=95.6% (>= 50%); VOLAR rank 2/2 (VOLAR=2.33); MVO weight=35.8% of capped cash (25% of available),36270.0,66.66721562000001,0.0,66.06104959925139,-25.65790348766209,35.41617146397203,43.5105875200224,40.85259360549033,25.795250005722046,35.25,46.54999923706055,48.70000076293945,2.3273649750115863,0.3583438114868469,36281.33816749101
