symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
NBCC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.567,3271.0,1854.0,291.0,140.0,120:719; 125:407; 115:370; 118:318; 110:215,110:323; 115:214; 105:195; 120:140; 100:101,2; 3; 5,5; 5; 5,"(128, 166)","(110, 61)",False,,Bearish,PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 291 > 140 → bearish tilt,"========================================================================
Symbol: NBCC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,271
Total Put  OI: 1,854
PCR        : 0.57
ΔCall OI   : 291
ΔPut  OI   : 140
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 120:719; 125:407; 115:370; 118:318; 110:215
Top-5 Supports    (PE OI): 110:323; 115:214; 105:195; 120:140; 100:101
Flow (ΔOI) CE hotspot: 128 | ΔOI: 166
Flow (ΔOI) PE hotspot: 110 | ΔOI: 61
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 291 > 140 → bearish tilt
========================================================================",ok
NCC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.694,2060.0,1429.0,553.0,337.0,220:378; 215:254; 235:244; 210:216; 230:209,215:208; 210:177; 205:170; 200:147; 220:135,5; 5; 5,5; 5; 5,"(235, 219)","(197, 116)",False,,Bearish,PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 553 > 337 → bearish tilt,"========================================================================
Symbol: NCC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,060
Total Put  OI: 1,429
PCR        : 0.69
ΔCall OI   : 553
ΔPut  OI   : 337
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 220:378; 215:254; 235:244; 210:216; 230:209
Top-5 Supports    (PE OI): 215:208; 210:177; 205:170; 200:147; 220:135
Flow (ΔOI) CE hotspot: 235 | ΔOI: 219
Flow (ΔOI) PE hotspot: 197 | ΔOI: 116
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 553 > 337 → bearish tilt
========================================================================",ok
NHPC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.514,2658.0,1365.0,511.0,262.0,90:585; 92:397; 87:350; 85:289; 86:212,85:303; 80:214; 87:152; 79:133; 90:88,1; 1; 2,1; 2; 3,"(92, 257)","(79, 128)",False,,Bearish,PCR 0.51 (<0.80) → bearish tilt; ΔCallOI 511 > 262 → bearish tilt,"========================================================================
Symbol: NHPC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,658
Total Put  OI: 1,365
PCR        : 0.51
ΔCall OI   : 511
ΔPut  OI   : 262
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 90:585; 92:397; 87:350; 85:289; 86:212
Top-5 Supports    (PE OI): 85:303; 80:214; 87:152; 79:133; 90:88
Flow (ΔOI) CE hotspot: 92 | ΔOI: 257
Flow (ΔOI) PE hotspot: 79 | ΔOI: 128
Closest resistance gaps: 1; 1; 2
Closest support gaps   : 1; 2; 3
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.51 (<0.80) → bearish tilt; ΔCallOI 511 > 262 → bearish tilt
========================================================================",ok
NTPC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.536,25683.0,13757.0,5822.0,2346.0,350:5066; 340:2749; 365:2710; 360:2370; 355:2201,300:1525; 330:1499; 340:1222; 380:1195; 310:1147,5; 5; 5,10; 10; 20,"(340, 1698)","(300, 440)",False,,Bearish,"PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 5,822 > 2,346 → bearish tilt","========================================================================
Symbol: NTPC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 25,683
Total Put  OI: 13,757
PCR        : 0.54
ΔCall OI   : 5,822
ΔPut  OI   : 2,346
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 350:5066; 340:2749; 365:2710; 360:2370; 355:2201
Top-5 Supports    (PE OI): 300:1525; 330:1499; 340:1222; 380:1195; 310:1147
Flow (ΔOI) CE hotspot: 340 | ΔOI: 1,698
Flow (ΔOI) PE hotspot: 300 | ΔOI: 440
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 5,822 > 2,346 → bearish tilt
========================================================================",ok
NATIONALUM,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.642,8085.0,5187.0,772.0,140.0,240:1673; 245:1182; 250:1177; 235:597; 260:536,230:792; 240:732; 235:562; 220:429; 250:406,5; 5; 5,5; 5; 10,"(255, 169)","(235, 71)",False,,Bearish,PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 772 > 140 → bearish tilt,"========================================================================
Symbol: NATIONALUM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,085
Total Put  OI: 5,187
PCR        : 0.64
ΔCall OI   : 772
ΔPut  OI   : 140
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 240:1673; 245:1182; 250:1177; 235:597; 260:536
Top-5 Supports    (PE OI): 230:792; 240:732; 235:562; 220:429; 250:406
Flow (ΔOI) CE hotspot: 255 | ΔOI: 169
Flow (ΔOI) PE hotspot: 235 | ΔOI: 71
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 772 > 140 → bearish tilt
========================================================================",ok
NESTLEIND,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.401,9070.0,3637.0,1108.0,200.0,1300:4049; 1310:1134; 1400:492; 1280:469; 1320:333,1300:464; 1200:457; 1150:355; 1180:315; 1270:273,10; 10; 20,20; 30; 30,"(1310, 495)","(1180, 98)",True,1300.0,Bearish,"PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 1,108 > 200 → bearish tilt","========================================================================
Symbol: NESTLEIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,070
Total Put  OI: 3,637
PCR        : 0.40
ΔCall OI   : 1,108
ΔPut  OI   : 200
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:4049; 1310:1134; 1400:492; 1280:469; 1320:333
Top-5 Supports    (PE OI): 1300:464; 1200:457; 1150:355; 1180:315; 1270:273
Flow (ΔOI) CE hotspot: 1310 | ΔOI: 495
Flow (ΔOI) PE hotspot: 1180 | ΔOI: 98
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 20; 30; 30
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1300
Sentiment: Bearish
Why      : PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 1,108 > 200 → bearish tilt
========================================================================",ok
NUVAMA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.595,3973.0,2365.0,721.0,387.0,7500:774; 8000:585; 7400:446; 7200:436; 8200:365,7000:320; 6800:293; 7200:252; 7400:237; 6500:195,100; 200; 200,200; 200; 200,"(8200, 153)","(7400, 139)",False,,Bearish,PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 721 > 387 → bearish tilt,"========================================================================
Symbol: NUVAMA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,973
Total Put  OI: 2,365
PCR        : 0.60
ΔCall OI   : 721
ΔPut  OI   : 387
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 7500:774; 8000:585; 7400:446; 7200:436; 8200:365
Top-5 Supports    (PE OI): 7000:320; 6800:293; 7200:252; 7400:237; 6500:195
Flow (ΔOI) CE hotspot: 8200 | ΔOI: 153
Flow (ΔOI) PE hotspot: 7400 | ΔOI: 139
Closest resistance gaps: 100; 200; 200
Closest support gaps   : 200; 200; 200
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 721 > 387 → bearish tilt
========================================================================",ok
OBEROIRLTY,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.732,3401.0,2488.0,38.0,-110.0,1800:708; 1760:371; 1700:337; 1780:321; 1740:293,1740:455; 1760:276; 1700:267; 1600:243; 1720:218,20; 20; 20,20; 20; 20,"(1800, 176)","(1760, 159)",False,,Bearish,PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 38 > -110 → bearish tilt,"========================================================================
Symbol: OBEROIRLTY | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,401
Total Put  OI: 2,488
PCR        : 0.73
ΔCall OI   : 38
ΔPut  OI   : -110
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:708; 1760:371; 1700:337; 1780:321; 1740:293
Top-5 Supports    (PE OI): 1740:455; 1760:276; 1700:267; 1600:243; 1720:218
Flow (ΔOI) CE hotspot: 1800 | ΔOI: 176
Flow (ΔOI) PE hotspot: 1760 | ΔOI: 159
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.73 (<0.80) → bearish tilt; ΔCallOI 38 > -110 → bearish tilt
========================================================================",ok
OIL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.537,3570.0,1916.0,510.0,205.0,430:821; 450:490; 470:400; 420:320; 440:316,420:345; 400:247; 410:182; 430:169; 380:155,10; 10; 10,10; 10; 10,"(470, 218)","(405, 92)",False,,Bearish,PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 510 > 205 → bearish tilt,"========================================================================
Symbol: OIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,570
Total Put  OI: 1,916
PCR        : 0.54
ΔCall OI   : 510
ΔPut  OI   : 205
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 430:821; 450:490; 470:400; 420:320; 440:316
Top-5 Supports    (PE OI): 420:345; 400:247; 410:182; 430:169; 380:155
Flow (ΔOI) CE hotspot: 470 | ΔOI: 218
Flow (ΔOI) PE hotspot: 405 | ΔOI: 92
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 510 > 205 → bearish tilt
========================================================================",ok
PAYTM,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.788,5777.0,4554.0,508.0,490.0,1300:1076; 1400:1012; 1440:648; 1320:637; 1480:471,1200:1306; 1300:757; 1320:345; 1280:280; 1240:228,20; 40; 40,20; 20; 40,"(1420, 159)","(1200, 140)",False,,Bearish,PCR 0.79 (<0.80) → bearish tilt; ΔCallOI 508 > 490 → bearish tilt,"========================================================================
Symbol: PAYTM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,777
Total Put  OI: 4,554
PCR        : 0.79
ΔCall OI   : 508
ΔPut  OI   : 490
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1076; 1400:1012; 1440:648; 1320:637; 1480:471
Top-5 Supports    (PE OI): 1200:1306; 1300:757; 1320:345; 1280:280; 1240:228
Flow (ΔOI) CE hotspot: 1420 | ΔOI: 159
Flow (ΔOI) PE hotspot: 1200 | ΔOI: 140
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.79 (<0.80) → bearish tilt; ΔCallOI 508 > 490 → bearish tilt
========================================================================",ok
OFSS,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.54,7727.0,4170.0,716.0,342.0,9000:1884; 8600:1003; 8700:890; 8500:706; 10000:603,8500:630; 8600:516; 8000:479; 7600:406; 9000:366,100; 100; 300,100; 400; 400,"(9100, 232)","(8000, 107)",False,,Bearish,PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 716 > 342 → bearish tilt,"========================================================================
Symbol: OFSS | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,727
Total Put  OI: 4,170
PCR        : 0.54
ΔCall OI   : 716
ΔPut  OI   : 342
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 9000:1884; 8600:1003; 8700:890; 8500:706; 10000:603
Top-5 Supports    (PE OI): 8500:630; 8600:516; 8000:479; 7600:406; 9000:366
Flow (ΔOI) CE hotspot: 9100 | ΔOI: 232
Flow (ΔOI) PE hotspot: 8000 | ΔOI: 107
Closest resistance gaps: 100; 100; 300
Closest support gaps   : 100; 400; 400
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 716 > 342 → bearish tilt
========================================================================",ok
POLICYBZR,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.596,5400.0,3221.0,-787.0,-1285.0,1900:831; 1800:781; 2000:594; 1840:590; 1960:497,1800:470; 1700:319; 1600:244; 1680:220; 1740:217,40; 40; 60,20; 40; 60,"(1820, 42)","(1580, 35)",False,,Bearish,"PCR 0.60 (<0.80) → bearish tilt; ΔCallOI -787 > -1,285 → bearish tilt","========================================================================
Symbol: POLICYBZR | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,400
Total Put  OI: 3,221
PCR        : 0.60
ΔCall OI   : -787
ΔPut  OI   : -1,285
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1900:831; 1800:781; 2000:594; 1840:590; 1960:497
Top-5 Supports    (PE OI): 1800:470; 1700:319; 1600:244; 1680:220; 1740:217
Flow (ΔOI) CE hotspot: 1820 | ΔOI: 42
Flow (ΔOI) PE hotspot: 1580 | ΔOI: 35
Closest resistance gaps: 40; 40; 60
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI -787 > -1,285 → bearish tilt
========================================================================",ok
PGEL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.526,4357.0,2292.0,484.0,330.0,620:728; 600:717; 640:597; 580:471; 660:333,580:318; 500:286; 530:251; 570:235; 560:231,20; 20; 20,10; 10; 30,"(620, 340)","(530, 161)",False,,Bearish,PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 484 > 330 → bearish tilt,"========================================================================
Symbol: PGEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,357
Total Put  OI: 2,292
PCR        : 0.53
ΔCall OI   : 484
ΔPut  OI   : 330
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 620:728; 600:717; 640:597; 580:471; 660:333
Top-5 Supports    (PE OI): 580:318; 500:286; 530:251; 570:235; 560:231
Flow (ΔOI) CE hotspot: 620 | ΔOI: 340
Flow (ΔOI) PE hotspot: 530 | ΔOI: 161
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 10; 10; 30
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 484 > 330 → bearish tilt
========================================================================",ok
PIIND,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.712,1762.0,1255.0,120.0,113.0,3600:649; 3700:263; 3800:234; 3650:178; 3900:112,3600:353; 3400:139; 3500:122; 3300:120; 3700:109,50; 50; 100,100; 100; 100,"(3650, 43)","(3450, 24)",True,3600.0,Bearish,PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 120 > 113 → bearish tilt,"========================================================================
Symbol: PIIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,762
Total Put  OI: 1,255
PCR        : 0.71
ΔCall OI   : 120
ΔPut  OI   : 113
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3600:649; 3700:263; 3800:234; 3650:178; 3900:112
Top-5 Supports    (PE OI): 3600:353; 3400:139; 3500:122; 3300:120; 3700:109
Flow (ΔOI) CE hotspot: 3650 | ΔOI: 43
Flow (ΔOI) PE hotspot: 3450 | ΔOI: 24
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
⚪ Equilibrium Zone: 3600
Sentiment: Bearish
Why      : PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 120 > 113 → bearish tilt
========================================================================",ok
PNBHOUSING,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.738,7997.0,5899.0,-28.0,-158.0,1000:2196; 950:707; 1040:697; 900:561; 930:488,800:952; 900:893; 880:763; 890:473; 920:394,20; 30; 40,10; 10; 20,"(1040, 52)","(860, 86)",False,,Bearish,PCR 0.74 (<0.80) → bearish tilt; ΔCallOI -28 > -158 → bearish tilt,"========================================================================
Symbol: PNBHOUSING | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,997
Total Put  OI: 5,899
PCR        : 0.74
ΔCall OI   : -28
ΔPut  OI   : -158
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:2196; 950:707; 1040:697; 900:561; 930:488
Top-5 Supports    (PE OI): 800:952; 900:893; 880:763; 890:473; 920:394
Flow (ΔOI) CE hotspot: 1040 | ΔOI: 52
Flow (ΔOI) PE hotspot: 860 | ΔOI: 86
Closest resistance gaps: 20; 30; 40
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.74 (<0.80) → bearish tilt; ΔCallOI -28 > -158 → bearish tilt
========================================================================",ok
PAGEIND,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.615,1822.0,1120.0,195.0,163.0,44000:484; 42000:304; 41000:271; 43000:250; 45000:186,38000:201; 39000:182; 40000:124; 41000:93; 42000:87,1000; 1000; 1000,1000; 1000; 1000,"(44000, 124)","(39000, 93)",False,,Bearish,PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 195 > 163 → bearish tilt,"========================================================================
Symbol: PAGEIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,822
Total Put  OI: 1,120
PCR        : 0.61
ΔCall OI   : 195
ΔPut  OI   : 163
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 44000:484; 42000:304; 41000:271; 43000:250; 45000:186
Top-5 Supports    (PE OI): 38000:201; 39000:182; 40000:124; 41000:93; 42000:87
Flow (ΔOI) CE hotspot: 44000 | ΔOI: 124
Flow (ΔOI) PE hotspot: 39000 | ΔOI: 93
Closest resistance gaps: 1000; 1000; 1000
Closest support gaps   : 1000; 1000; 1000
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 195 > 163 → bearish tilt
========================================================================",ok
PATANJALI,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.364,5813.0,2118.0,805.0,42.0,640:1147; 600:972; 620:913; 610:700; 650:381,600:462; 590:181; 560:173; 580:166; 620:160,10; 10; 10,10; 10; 20,"(610, 255)","(560, 74)",False,,Bearish,PCR 0.36 (<0.80) → bearish tilt; ΔCallOI 805 > 42 → bearish tilt,"========================================================================
Symbol: PATANJALI | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,813
Total Put  OI: 2,118
PCR        : 0.36
ΔCall OI   : 805
ΔPut  OI   : 42
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 640:1147; 600:972; 620:913; 610:700; 650:381
Top-5 Supports    (PE OI): 600:462; 590:181; 560:173; 580:166; 620:160
Flow (ΔOI) CE hotspot: 610 | ΔOI: 255
Flow (ΔOI) PE hotspot: 560 | ΔOI: 74
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.36 (<0.80) → bearish tilt; ΔCallOI 805 > 42 → bearish tilt
========================================================================",ok
PERSISTENT,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.7,5425.0,3800.0,623.0,88.0,6000:1561; 5900:690; 6400:664; 6600:494; 6100:435,5800:540; 5900:534; 5500:418; 5700:356; 5600:347,100; 100; 200,100; 100; 100,"(6000, 284)","(5700, 67)",False,,Bearish,PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 623 > 88 → bearish tilt,"========================================================================
Symbol: PERSISTENT | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,425
Total Put  OI: 3,800
PCR        : 0.70
ΔCall OI   : 623
ΔPut  OI   : 88
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1561; 5900:690; 6400:664; 6600:494; 6100:435
Top-5 Supports    (PE OI): 5800:540; 5900:534; 5500:418; 5700:356; 5600:347
Flow (ΔOI) CE hotspot: 6000 | ΔOI: 284
Flow (ΔOI) PE hotspot: 5700 | ΔOI: 67
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 623 > 88 → bearish tilt
========================================================================",ok
PIDILITIND,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.55,4889.0,2689.0,1506.0,630.0,1500:1555; 1600:659; 1520:486; 1480:444; 1540:435,1400:420; 1500:415; 1420:332; 1440:286; 1480:285,20; 20; 20,20; 20; 20,"(1500, 883)","(1420, 157)",False,,Bearish,"PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,506 > 630 → bearish tilt","========================================================================
Symbol: PIDILITIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,889
Total Put  OI: 2,689
PCR        : 0.55
ΔCall OI   : 1,506
ΔPut  OI   : 630
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:1555; 1600:659; 1520:486; 1480:444; 1540:435
Top-5 Supports    (PE OI): 1400:420; 1500:415; 1420:332; 1440:286; 1480:285
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 883
Flow (ΔOI) PE hotspot: 1420 | ΔOI: 157
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,506 > 630 → bearish tilt
========================================================================",ok
PPLPHARMA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.432,3769.0,1627.0,734.0,121.0,210:749; 220:643; 225:637; 215:426; 205:370,190:417; 200:219; 205:188; 195:149; 210:112,5; 5; 5,5; 5; 5,"(215, 183)","(200, 26)",False,,Bearish,PCR 0.43 (<0.80) → bearish tilt; ΔCallOI 734 > 121 → bearish tilt,"========================================================================
Symbol: PPLPHARMA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,769
Total Put  OI: 1,627
PCR        : 0.43
ΔCall OI   : 734
ΔPut  OI   : 121
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 210:749; 220:643; 225:637; 215:426; 205:370
Top-5 Supports    (PE OI): 190:417; 200:219; 205:188; 195:149; 210:112
Flow (ΔOI) CE hotspot: 215 | ΔOI: 183
Flow (ΔOI) PE hotspot: 200 | ΔOI: 26
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.43 (<0.80) → bearish tilt; ΔCallOI 734 > 121 → bearish tilt
========================================================================",ok
POLYCAB,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.67,4754.0,3185.0,393.0,318.0,8200:775; 7800:697; 8000:665; 7900:575; 7700:513,7200:570; 7700:466; 7500:463; 7800:458; 7000:401,100; 100; 100,100; 200; 200,"(8200, 250)","(7200, 275)",False,,Bearish,PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 393 > 318 → bearish tilt,"========================================================================
Symbol: POLYCAB | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,754
Total Put  OI: 3,185
PCR        : 0.67
ΔCall OI   : 393
ΔPut  OI   : 318
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 8200:775; 7800:697; 8000:665; 7900:575; 7700:513
Top-5 Supports    (PE OI): 7200:570; 7700:466; 7500:463; 7800:458; 7000:401
Flow (ΔOI) CE hotspot: 8200 | ΔOI: 250
Flow (ΔOI) PE hotspot: 7200 | ΔOI: 275
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 200; 200
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.67 (<0.80) → bearish tilt; ΔCallOI 393 > 318 → bearish tilt
========================================================================",ok
PFC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.95,15839.0,15042.0,704.0,68.0,400:3274; 410:2882; 420:1793; 430:1187; 405:993,400:3325; 390:1665; 380:1450; 410:1334; 395:1109,5; 5; 10,5; 5; 10,"(460, 147)","(400, 198)",True,400.0,Bearish,PCR 0.95 (~neutral); ΔCallOI 704 > 68 → bearish tilt,"========================================================================
Symbol: PFC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,839
Total Put  OI: 15,042
PCR        : 0.95
ΔCall OI   : 704
ΔPut  OI   : 68
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:3274; 410:2882; 420:1793; 430:1187; 405:993
Top-5 Supports    (PE OI): 400:3325; 390:1665; 380:1450; 410:1334; 395:1109
Flow (ΔOI) CE hotspot: 460 | ΔOI: 147
Flow (ΔOI) PE hotspot: 400 | ΔOI: 198
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 400
Sentiment: Bearish
Why      : PCR 0.95 (~neutral); ΔCallOI 704 > 68 → bearish tilt
========================================================================",ok
