symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
KOTAKBANK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.549,30265.0,16604.0,1250.0,22.0,2200:5196; 2300:4090; 2160:2534; 2100:2388; 2140:2035,2100:2304; 2000:1717; 2160:1411; 2200:1230; 2120:1192,20; 40; 40,20; 40; 40,"(2220, 373)","(1940, 394)",False,,Bearish,"PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,250 > 22 → bearish tilt","========================================================================
Symbol: KOTAKBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 30,265
Total Put  OI: 16,604
PCR        : 0.55
ΔCall OI   : 1,250
ΔPut  OI   : 22
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2200:5196; 2300:4090; 2160:2534; 2100:2388; 2140:2035
Top-5 Supports    (PE OI): 2100:2304; 2000:1717; 2160:1411; 2200:1230; 2120:1192
Flow (ΔOI) CE hotspot: 2220 | ΔOI: 373
Flow (ΔOI) PE hotspot: 1940 | ΔOI: 394
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 40; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,250 > 22 → bearish tilt
========================================================================",ok
LTF,equities,25-Nov-2025,07-Nov-2025 15:30:00,1.158,8339.0,9660.0,3411.0,5018.0,300:1096; 310:793; 315:760; 290:749; 280:664,290:1015; 280:1007; 270:916; 300:876; 295:604,5; 10; 10,5; 5; 10,"(300, 750)","(290, 941)",False,,Bullish,"PCR 1.16 (~neutral); ΔPutOI 5,018 > 3,411 → bullish tilt","========================================================================
Symbol: LTF | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,339
Total Put  OI: 9,660
PCR        : 1.16
ΔCall OI   : 3,411
ΔPut  OI   : 5,018
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:1096; 310:793; 315:760; 290:749; 280:664
Top-5 Supports    (PE OI): 290:1015; 280:1007; 270:916; 300:876; 295:604
Flow (ΔOI) CE hotspot: 300 | ΔOI: 750
Flow (ΔOI) PE hotspot: 290 | ΔOI: 941
Closest resistance gaps: 5; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.16 (~neutral); ΔPutOI 5,018 > 3,411 → bullish tilt
========================================================================",ok
LICHSGFIN,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.634,12839.0,8134.0,-69.0,28.0,600:3408; 580:1431; 590:1407; 620:895; 650:873,550:1094; 600:1074; 560:1009; 580:929; 570:750,10; 10; 20,10; 10; 10,"(595, 54)","(545, 58)",False,,Neutral,PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 28 > -69 → bullish tilt,"========================================================================
Symbol: LICHSGFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,839
Total Put  OI: 8,134
PCR        : 0.63
ΔCall OI   : -69
ΔPut  OI   : 28
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 600:3408; 580:1431; 590:1407; 620:895; 650:873
Top-5 Supports    (PE OI): 550:1094; 600:1074; 560:1009; 580:929; 570:750
Flow (ΔOI) CE hotspot: 595 | ΔOI: 54
Flow (ΔOI) PE hotspot: 545 | ΔOI: 58
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 28 > -69 → bullish tilt
========================================================================",ok
LTIM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.574,4960.0,2846.0,169.0,45.0,6400:1019; 5700:762; 6000:485; 5800:477; 5600:379,5200:360; 5400:354; 5600:269; 5500:241; 5000:233,100; 100; 200,100; 100; 200,"(5600, 67)","(5500, 62)",False,,Bearish,PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 169 > 45 → bearish tilt,"========================================================================
Symbol: LTIM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,960
Total Put  OI: 2,846
PCR        : 0.57
ΔCall OI   : 169
ΔPut  OI   : 45
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6400:1019; 5700:762; 6000:485; 5800:477; 5600:379
Top-5 Supports    (PE OI): 5200:360; 5400:354; 5600:269; 5500:241; 5000:233
Flow (ΔOI) CE hotspot: 5600 | ΔOI: 67
Flow (ΔOI) PE hotspot: 5500 | ΔOI: 62
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 100; 100; 200
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 169 > 45 → bearish tilt
========================================================================",ok
LT,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.477,39644.0,18904.0,2365.0,1154.0,4000:6487; 4100:5240; 4200:3439; 3900:2764; 4400:2650,3900:2436; 3800:2052; 3700:1821; 4000:1798; 3660:1235,100; 100; 100,40; 100; 100,"(3900, 1306)","(3840, 695)",False,,Bearish,"PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 2,365 > 1,154 → bearish tilt","========================================================================
Symbol: LT | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 39,644
Total Put  OI: 18,904
PCR        : 0.48
ΔCall OI   : 2,365
ΔPut  OI   : 1,154
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4000:6487; 4100:5240; 4200:3439; 3900:2764; 4400:2650
Top-5 Supports    (PE OI): 3900:2436; 3800:2052; 3700:1821; 4000:1798; 3660:1235
Flow (ΔOI) CE hotspot: 3900 | ΔOI: 1,306
Flow (ΔOI) PE hotspot: 3840 | ΔOI: 695
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 40; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 2,365 > 1,154 → bearish tilt
========================================================================",ok
LAURUSLABS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.723,12741.0,9212.0,140.0,178.0,1000:2397; 980:1640; 900:958; 1040:809; 1080:686,900:1171; 950:965; 850:740; 940:561; 960:552,20; 40; 40,10; 10; 40,"(1080, 55)","(900, 76)",False,,Neutral,PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 178 > 140 → bullish tilt,"========================================================================
Symbol: LAURUSLABS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,741
Total Put  OI: 9,212
PCR        : 0.72
ΔCall OI   : 140
ΔPut  OI   : 178
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:2397; 980:1640; 900:958; 1040:809; 1080:686
Top-5 Supports    (PE OI): 900:1171; 950:965; 850:740; 940:561; 960:552
Flow (ΔOI) CE hotspot: 1080 | ΔOI: 55
Flow (ΔOI) PE hotspot: 900 | ΔOI: 76
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 10; 10; 40
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 178 > 140 → bullish tilt
========================================================================",ok
LICI,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.541,9437.0,5109.0,880.0,788.0,1000:1612; 920:1079; 960:1012; 950:880; 930:876,900:879; 860:487; 930:435; 920:427; 910:390,10; 10; 20,10; 10; 10,"(960, 677)","(930, 357)",False,,Bearish,PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 880 > 788 → bearish tilt,"========================================================================
Symbol: LICI | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,437
Total Put  OI: 5,109
PCR        : 0.54
ΔCall OI   : 880
ΔPut  OI   : 788
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:1612; 920:1079; 960:1012; 950:880; 930:876
Top-5 Supports    (PE OI): 900:879; 860:487; 930:435; 920:427; 910:390
Flow (ΔOI) CE hotspot: 960 | ΔOI: 677
Flow (ΔOI) PE hotspot: 930 | ΔOI: 357
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 880 > 788 → bearish tilt
========================================================================",ok
LODHA,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.689,4992.0,3437.0,71.0,63.0,1300:1084; 1200:953; 1240:656; 1260:542; 1220:352,1200:795; 1160:549; 1180:402; 1100:366; 1240:305,20; 20; 20,20; 20; 40,"(1360, 72)","(1160, 66)",False,,Bearish,PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 71 > 63 → bearish tilt,"========================================================================
Symbol: LODHA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,992
Total Put  OI: 3,437
PCR        : 0.69
ΔCall OI   : 71
ΔPut  OI   : 63
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1084; 1200:953; 1240:656; 1260:542; 1220:352
Top-5 Supports    (PE OI): 1200:795; 1160:549; 1180:402; 1100:366; 1240:305
Flow (ΔOI) CE hotspot: 1360 | ΔOI: 72
Flow (ΔOI) PE hotspot: 1160 | ΔOI: 66
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 71 > 63 → bearish tilt
========================================================================",ok
LUPIN,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.531,15940.0,8460.0,3376.0,1382.0,2000:6412; 1980:1236; 2200:1234; 2100:1187; 2240:814,2000:1495; 1900:1142; 1980:918; 1960:794; 1940:576,20; 40; 100,20; 20; 20,"(2000, 1226)","(2000, 439)",True,2000.0,Bearish,"PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 3,376 > 1,382 → bearish tilt","========================================================================
Symbol: LUPIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,940
Total Put  OI: 8,460
PCR        : 0.53
ΔCall OI   : 3,376
ΔPut  OI   : 1,382
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2000:6412; 1980:1236; 2200:1234; 2100:1187; 2240:814
Top-5 Supports    (PE OI): 2000:1495; 1900:1142; 1980:918; 1960:794; 1940:576
Flow (ΔOI) CE hotspot: 2000 | ΔOI: 1,226
Flow (ΔOI) PE hotspot: 2000 | ΔOI: 439
Closest resistance gaps: 20; 40; 100
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 2000
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 3,376 > 1,382 → bearish tilt
========================================================================",ok
M&M,equities,,,,,,,,,,,,,,,,,,,error: list index out of range
MANAPPURAM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.58,5717.0,3318.0,244.0,28.0,300:962; 280:950; 290:726; 285:593; 275:471,250:523; 270:505; 260:492; 265:222; 280:210,5; 5; 5,5; 5; 10,"(290, 142)","(255, 84)",False,,Bearish,PCR 0.58 (<0.80) → bearish tilt; ΔCallOI 244 > 28 → bearish tilt,"========================================================================
Symbol: MANAPPURAM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,717
Total Put  OI: 3,318
PCR        : 0.58
ΔCall OI   : 244
ΔPut  OI   : 28
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:962; 280:950; 290:726; 285:593; 275:471
Top-5 Supports    (PE OI): 250:523; 270:505; 260:492; 265:222; 280:210
Flow (ΔOI) CE hotspot: 290 | ΔOI: 142
Flow (ΔOI) PE hotspot: 255 | ΔOI: 84
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.58 (<0.80) → bearish tilt; ΔCallOI 244 > 28 → bearish tilt
========================================================================",ok
MANKIND,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.527,4454.0,2346.0,1081.0,568.0,2400:1103; 2500:813; 2300:591; 2450:527; 2350:468,2250:381; 2300:314; 2200:306; 2100:247; 2400:237,50; 50; 50,50; 50; 100,"(2300, 518)","(2250, 209)",False,,Bearish,"PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 1,081 > 568 → bearish tilt","========================================================================
Symbol: MANKIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,454
Total Put  OI: 2,346
PCR        : 0.53
ΔCall OI   : 1,081
ΔPut  OI   : 568
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2400:1103; 2500:813; 2300:591; 2450:527; 2350:468
Top-5 Supports    (PE OI): 2250:381; 2300:314; 2200:306; 2100:247; 2400:237
Flow (ΔOI) CE hotspot: 2300 | ΔOI: 518
Flow (ΔOI) PE hotspot: 2250 | ΔOI: 209
Closest resistance gaps: 50; 50; 50
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 1,081 > 568 → bearish tilt
========================================================================",ok
MARICO,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.835,2035.0,1700.0,183.0,167.0,730:359; 750:282; 720:280; 740:193; 760:188,650:370; 720:194; 660:193; 700:188; 670:174,10; 10; 10,10; 10; 20,"(750, 61)","(670, 79)",False,,Bearish,PCR 0.84 (~neutral); ΔCallOI 183 > 167 → bearish tilt,"========================================================================
Symbol: MARICO | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,035
Total Put  OI: 1,700
PCR        : 0.84
ΔCall OI   : 183
ΔPut  OI   : 167
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 730:359; 750:282; 720:280; 740:193; 760:188
Top-5 Supports    (PE OI): 650:370; 720:194; 660:193; 700:188; 670:174
Flow (ΔOI) CE hotspot: 750 | ΔOI: 61
Flow (ΔOI) PE hotspot: 670 | ΔOI: 79
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.84 (~neutral); ΔCallOI 183 > 167 → bearish tilt
========================================================================",ok
MARUTI,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.381,70176.0,26724.0,-4696.0,-262.0,17000:9869; 16500:9171; 16000:7248; 16300:3383; 16400:3310,15500:2959; 15000:2508; 14800:1892; 16000:1863; 14700:1571,100; 100; 300,100; 200; 500,"(16700, 361)","(14000, 161)",False,,Neutral,"PCR 0.38 (<0.80) → bearish tilt; ΔPutOI -262 > -4,696 → bullish tilt","========================================================================
Symbol: MARUTI | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 70,176
Total Put  OI: 26,724
PCR        : 0.38
ΔCall OI   : -4,696
ΔPut  OI   : -262
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 17000:9869; 16500:9171; 16000:7248; 16300:3383; 16400:3310
Top-5 Supports    (PE OI): 15500:2959; 15000:2508; 14800:1892; 16000:1863; 14700:1571
Flow (ΔOI) CE hotspot: 16700 | ΔOI: 361
Flow (ΔOI) PE hotspot: 14000 | ΔOI: 161
Closest resistance gaps: 100; 100; 300
Closest support gaps   : 100; 200; 500
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.38 (<0.80) → bearish tilt; ΔPutOI -262 > -4,696 → bullish tilt
========================================================================",ok
MFSL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.764,2560.0,1957.0,78.0,219.0,1700:549; 1660:350; 1680:239; 1600:185; 1640:173,1500:330; 1540:206; 1560:182; 1520:176; 1440:166,20; 20; 20,20; 20; 20,"(1800, 78)","(1540, 92)",False,,Neutral,PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 219 > 78 → bullish tilt,"========================================================================
Symbol: MFSL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,560
Total Put  OI: 1,957
PCR        : 0.76
ΔCall OI   : 78
ΔPut  OI   : 219
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1700:549; 1660:350; 1680:239; 1600:185; 1640:173
Top-5 Supports    (PE OI): 1500:330; 1540:206; 1560:182; 1520:176; 1440:166
Flow (ΔOI) CE hotspot: 1800 | ΔOI: 78
Flow (ΔOI) PE hotspot: 1540 | ΔOI: 92
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 219 > 78 → bullish tilt
========================================================================",ok
MAXHEALTH,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.516,4988.0,2576.0,54.0,137.0,1200:1063; 1220:850; 1300:693; 1240:431; 1180:404,1200:413; 1180:375; 1160:275; 1100:231; 1120:223,20; 20; 20,20; 20; 20,"(1180, 92)","(1060, 110)",True,1200.0,Neutral,PCR 0.52 (<0.80) → bearish tilt; ΔPutOI 137 > 54 → bullish tilt,"========================================================================
Symbol: MAXHEALTH | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,988
Total Put  OI: 2,576
PCR        : 0.52
ΔCall OI   : 54
ΔPut  OI   : 137
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:1063; 1220:850; 1300:693; 1240:431; 1180:404
Top-5 Supports    (PE OI): 1200:413; 1180:375; 1160:275; 1100:231; 1120:223
Flow (ΔOI) CE hotspot: 1180 | ΔOI: 92
Flow (ΔOI) PE hotspot: 1060 | ΔOI: 110
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1200
Sentiment: Neutral
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔPutOI 137 > 54 → bullish tilt
========================================================================",ok
MAZDOCK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.373,26570.0,9902.0,-310.0,411.0,3000:5881; 2900:4677; 2800:3736; 3300:2900; 2850:1700,2600:1788; 2800:1727; 2500:1171; 2900:835; 3000:761,50; 50; 100,100; 100; 100,"(2900, 201)","(2600, 495)",False,,Neutral,PCR 0.37 (<0.80) → bearish tilt; ΔPutOI 411 > -310 → bullish tilt,"========================================================================
Symbol: MAZDOCK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 26,570
Total Put  OI: 9,902
PCR        : 0.37
ΔCall OI   : -310
ΔPut  OI   : 411
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:5881; 2900:4677; 2800:3736; 3300:2900; 2850:1700
Top-5 Supports    (PE OI): 2600:1788; 2800:1727; 2500:1171; 2900:835; 3000:761
Flow (ΔOI) CE hotspot: 2900 | ΔOI: 201
Flow (ΔOI) PE hotspot: 2600 | ΔOI: 495
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.37 (<0.80) → bearish tilt; ΔPutOI 411 > -310 → bullish tilt
========================================================================",ok
MPHASIS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.471,8154.0,3843.0,-44.0,44.0,3000:1661; 2900:1556; 2800:1262; 2850:742; 2950:673,2800:726; 2700:470; 2500:409; 2600:406; 2900:342,50; 50; 50,100; 100; 100,"(2750, 50)","(2400, 52)",False,,Neutral,PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 44 > -44 → bullish tilt,"========================================================================
Symbol: MPHASIS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,154
Total Put  OI: 3,843
PCR        : 0.47
ΔCall OI   : -44
ΔPut  OI   : 44
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:1661; 2900:1556; 2800:1262; 2850:742; 2950:673
Top-5 Supports    (PE OI): 2800:726; 2700:470; 2500:409; 2600:406; 2900:342
Flow (ΔOI) CE hotspot: 2750 | ΔOI: 50
Flow (ΔOI) PE hotspot: 2400 | ΔOI: 52
Closest resistance gaps: 50; 50; 50
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 44 > -44 → bullish tilt
========================================================================",ok
MCX,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.715,17400.0,12442.0,663.0,1371.0,10000:2460; 9500:2154; 9000:1502; 10500:1456; 9600:1336,9000:1547; 9200:1282; 8500:1072; 8000:815; 8800:722,100; 400; 500,200; 200; 300,"(10300, 275)","(9000, 363)",False,,Neutral,"PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 1,371 > 663 → bullish tilt","========================================================================
Symbol: MCX | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,400
Total Put  OI: 12,442
PCR        : 0.72
ΔCall OI   : 663
ΔPut  OI   : 1,371
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 10000:2460; 9500:2154; 9000:1502; 10500:1456; 9600:1336
Top-5 Supports    (PE OI): 9000:1547; 9200:1282; 8500:1072; 8000:815; 8800:722
Flow (ΔOI) CE hotspot: 10300 | ΔOI: 275
Flow (ΔOI) PE hotspot: 9000 | ΔOI: 363
Closest resistance gaps: 100; 400; 500
Closest support gaps   : 200; 200; 300
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 1,371 > 663 → bullish tilt
========================================================================",ok
MUTHOOTFIN,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.536,6274.0,3362.0,-128.0,115.0,3200:1174; 3700:909; 3400:703; 3500:642; 3300:587,3200:635; 3000:557; 3100:414; 2900:266; 3150:214,100; 100; 100,50; 50; 100,"(3500, 59)","(3050, 62)",True,3200.0,Neutral,PCR 0.54 (<0.80) → bearish tilt; ΔPutOI 115 > -128 → bullish tilt,"========================================================================
Symbol: MUTHOOTFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,274
Total Put  OI: 3,362
PCR        : 0.54
ΔCall OI   : -128
ΔPut  OI   : 115
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3200:1174; 3700:909; 3400:703; 3500:642; 3300:587
Top-5 Supports    (PE OI): 3200:635; 3000:557; 3100:414; 2900:266; 3150:214
Flow (ΔOI) CE hotspot: 3500 | ΔOI: 59
Flow (ΔOI) PE hotspot: 3050 | ΔOI: 62
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
⚪ Equilibrium Zone: 3200
Sentiment: Neutral
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔPutOI 115 > -128 → bullish tilt
========================================================================",ok
NBCC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.449,5122.0,2301.0,524.0,257.0,120:1179; 125:545; 117:439; 115:356; 118:319,110:436; 105:226; 115:221; 112:167; 120:137,1; 2; 2,2; 3; 5,"(117, 317)","(108, 82)",False,,Bearish,PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 524 > 257 → bearish tilt,"========================================================================
Symbol: NBCC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,122
Total Put  OI: 2,301
PCR        : 0.45
ΔCall OI   : 524
ΔPut  OI   : 257
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 120:1179; 125:545; 117:439; 115:356; 118:319
Top-5 Supports    (PE OI): 110:436; 105:226; 115:221; 112:167; 120:137
Flow (ΔOI) CE hotspot: 117 | ΔOI: 317
Flow (ΔOI) PE hotspot: 108 | ΔOI: 82
Closest resistance gaps: 1; 2; 2
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 524 > 257 → bearish tilt
========================================================================",ok
NCC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.565,5225.0,2952.0,477.0,66.0,210:1148; 220:862; 215:464; 200:435; 205:361,200:498; 190:468; 210:231; 185:229; 205:221,5; 5; 5,5; 5; 5,"(210, 286)","(182, 78)",False,,Bearish,PCR 0.56 (<0.80) → bearish tilt; ΔCallOI 477 > 66 → bearish tilt,"========================================================================
Symbol: NCC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,225
Total Put  OI: 2,952
PCR        : 0.56
ΔCall OI   : 477
ΔPut  OI   : 66
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 210:1148; 220:862; 215:464; 200:435; 205:361
Top-5 Supports    (PE OI): 200:498; 190:468; 210:231; 185:229; 205:221
Flow (ΔOI) CE hotspot: 210 | ΔOI: 286
Flow (ΔOI) PE hotspot: 182 | ΔOI: 78
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.56 (<0.80) → bearish tilt; ΔCallOI 477 > 66 → bearish tilt
========================================================================",ok
NHPC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.524,4875.0,2555.0,797.0,336.0,90:874; 87:826; 85:598; 86:304; 88:272,80:458; 85:350; 83:220; 82:190; 77:177,1; 1; 1,1; 2; 2,"(87, 396)","(77, 88)",False,,Bearish,PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 797 > 336 → bearish tilt,"========================================================================
Symbol: NHPC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,875
Total Put  OI: 2,555
PCR        : 0.52
ΔCall OI   : 797
ΔPut  OI   : 336
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 90:874; 87:826; 85:598; 86:304; 88:272
Top-5 Supports    (PE OI): 80:458; 85:350; 83:220; 82:190; 77:177
Flow (ΔOI) CE hotspot: 87 | ΔOI: 396
Flow (ΔOI) PE hotspot: 77 | ΔOI: 88
Closest resistance gaps: 1; 1; 1
Closest support gaps   : 1; 2; 2
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 797 > 336 → bearish tilt
========================================================================",ok
