date,portfolio_value,cash,positions_value
2024-01-01,136283.9832269578,1512.5642816453037,134771.4189453125
2024-01-02,135499.9080316453,1512.5642816453037,133987.34375
2024-01-03,134611.9470941453,1512.5642816453037,133099.3828125
2024-01-04,137335.3455316453,1512.5642816453037,135822.78125
2024-01-05,138525.1262694383,138525.1262694383,0.0
2024-01-08,138525.1262694383,138525.1262694383,0.0
2024-01-09,138525.1262694383,138525.1262694383,0.0
2024-01-10,138525.1262694383,138525.1262694383,0.0
2024-01-11,138525.1262694383,138525.1262694383,0.0
2024-01-12,138525.1262694383,138525.1262694383,0.0
2024-01-15,138525.1262694383,138525.1262694383,0.0
2024-01-16,138525.1262694383,138525.1262694383,0.0
2024-01-17,134925.2533336473,197.24689443831448,134728.00643920898
2024-01-18,135214.2603221727,197.24689443831448,135017.01342773438
2024-01-19,133191.1819225145,197.24689443831448,132993.93502807617
2024-01-23,126640.21436270003,197.24689443831448,126442.96746826172
2024-01-24,127603.60538442855,197.24689443831448,127406.35848999023
2024-01-25,124809.83185537581,197.24689443831448,124612.5849609375
2024-01-29,126342.03705139022,126342.03705139022,0.0
2024-01-30,126342.03705139022,126342.03705139022,0.0
2024-01-31,126342.03705139022,126342.03705139022,0.0
2024-02-01,122504.26539697128,560.5759438462846,121943.689453125
2024-02-02,121916.86329736191,560.5759438462846,121356.28735351562
2024-02-05,121362.39625634628,560.5759438462846,120801.8203125
2024-02-06,117645.84742822128,560.5759438462846,117085.271484375
2024-02-07,113008.84230126816,560.5759438462846,112448.26635742188
2024-02-08,115199.52418237168,115199.52418237168,0.0
2024-02-09,115199.52418237168,115199.52418237168,0.0
2024-02-12,115199.52418237168,115199.52418237168,0.0
2024-02-13,115199.52418237168,115199.52418237168,0.0
2024-02-14,115199.52418237168,115199.52418237168,0.0
2024-02-15,115199.52418237168,115199.52418237168,0.0
2024-02-16,115199.52418237168,115199.52418237168,0.0
2024-02-19,115199.52418237168,115199.52418237168,0.0
2024-02-20,111641.13455915696,166.1345286393771,111475.00003051758
2024-02-21,112540.01724958664,166.1345286393771,112373.88272094727
2024-02-22,112968.7175059343,166.1345286393771,112802.58297729492
2024-02-23,112374.08002424485,166.1345286393771,112207.94549560547
2024-02-26,115043.05628156906,166.1345286393771,114876.92175292969
2024-02-27,116384.46662092453,166.1345286393771,116218.33209228516
2024-02-28,114102.691413405,166.1345286393771,113936.55688476562
2024-02-29,111502.84360456711,166.1345286393771,111336.70907592773
2024-03-01,112042.18003034836,166.1345286393771,111876.04550170898
2024-03-04,111945.37125349289,166.1345286393771,111779.23672485352
2024-03-05,108543.45804548508,166.1345286393771,108377.3235168457
2024-03-06,106745.70117903,166.1345286393771,106579.56665039062
2024-03-07,107603.09317732102,166.1345286393771,107436.95864868164
2024-03-11,103122.515632155,166.1345286393771,102956.38110351562
2024-03-12,103818.58578269821,103818.58578269821,0.0
2024-03-13,103818.58578269821,103818.58578269821,0.0
2024-03-14,103818.58578269821,103818.58578269821,0.0
2024-03-15,103818.58578269821,103818.58578269821,0.0
2024-03-18,103818.58578269821,103818.58578269821,0.0
2024-03-19,103818.58578269821,103818.58578269821,0.0
2024-03-20,103818.58578269821,103818.58578269821,0.0
2024-03-21,103818.58578269821,103818.58578269821,0.0
2024-03-22,103818.58578269821,103818.58578269821,0.0
2024-03-26,103818.58578269821,103818.58578269821,0.0
2024-03-27,103818.58578269821,103818.58578269821,0.0
2024-03-28,103818.58578269821,103818.58578269821,0.0
2024-04-01,103818.58578269821,103818.58578269821,0.0
2024-04-02,103818.58578269821,103818.58578269821,0.0
2024-04-03,103818.58578269821,103818.58578269821,0.0
2024-04-04,103818.58578269821,103818.58578269821,0.0
2024-04-05,103818.58578269821,103818.58578269821,0.0
2024-04-08,100168.41271958787,125.01490769821976,100043.39781188965
2024-04-09,101235.79711900193,125.01490769821976,101110.78221130371
2024-04-10,103241.19297776658,125.01490769821976,103116.17807006836
2024-04-12,100880.00900254685,125.01490769821976,100754.99409484863
2024-04-15,100427.17864976365,125.01490769821976,100302.16374206543
2024-04-16,99230.40126023728,125.01490769821976,99105.38635253906
2024-04-18,98939.30462632615,125.01490769821976,98814.28971862793
2024-04-19,100006.6790007158,125.01490769821976,99881.66409301758
2024-04-22,101494.56304917771,125.01490769821976,101369.54814147949
2024-04-23,100944.69046006638,125.01490769821976,100819.67555236816
2024-04-24,100718.2853086992,125.01490769821976,100593.27040100098
2024-04-25,101753.3289793535,125.01490769821976,101628.31407165527
2024-04-26,103791.0655668779,125.01490769821976,103666.05065917969
2024-04-29,102917.74559007127,125.01490769821976,102792.73068237305
2024-04-30,104082.17222581345,125.01490769821976,103957.15731811523
2024-05-02,105020.17366013963,125.01490769821976,104895.1587524414
2024-05-03,104340.93815598924,125.01490769821976,104215.92324829102
2024-05-06,103499.95890794236,125.01490769821976,103374.94400024414
2024-05-07,99974.34829698045,125.01490769821976,99849.33338928223
2024-05-08,100727.08670369585,100727.08670369585,0.0
2024-05-09,100727.08670369585,100727.08670369585,0.0
2024-05-10,100727.08670369585,100727.08670369585,0.0
2024-05-13,106960.6524074312,556.4807765718288,106404.17163085938
2024-05-14,106583.76043965777,556.4807765718288,106027.27966308594
2024-05-15,106738.95636250933,556.4807765718288,106182.4755859375
2024-05-16,107182.35931661089,556.4807765718288,106625.87854003906
2024-05-17,107368.58355977495,556.4807765718288,106812.10278320312
2024-05-21,102987.74542500933,556.4807765718288,102431.2646484375
2024-05-22,103258.21112325152,556.4807765718288,102701.73034667969
2024-05-23,104264.74115254839,556.4807765718288,103708.26037597656
2024-05-24,103001.03241231402,556.4807765718288,102444.55163574219
2024-05-27,103431.14837911089,556.4807765718288,102874.66760253906
2024-05-28,104685.98102071245,556.4807765718288,104129.50024414062
2024-05-29,104925.42926289995,556.4807765718288,104368.94848632812
2024-05-30,100965.80926778277,556.4807765718288,100409.32849121094
2024-05-31,99382.85431172808,556.4807765718288,98826.37353515625
2024-06-03,104247.01068379839,556.4807765718288,103690.52990722656
2024-06-04,93937.81866719683,556.4807765718288,93381.337890625
2024-06-05,100420.41266133745,556.4807765718288,99863.93188476562
2024-06-06,96747.49699989946,460.35539833696384,96287.1416015625
2024-06-07,96935.00652138384,460.35539833696384,96474.65112304688
2024-06-10,97604.64006630571,460.35539833696384,97144.28466796875
2024-06-11,101321.12224404009,460.35539833696384,100860.76684570312
2024-06-12,104783.15007607134,460.35539833696384,104322.79467773438
2024-06-13,102151.48064247759,460.35539833696384,101691.12524414062
2024-06-14,101917.10637489946,460.35539833696384,101456.7509765625
2024-06-18,101850.14470497759,460.35539833696384,101389.78930664062
2024-06-19,103162.62712685259,460.35539833696384,102702.27172851562
2024-06-20,103711.73808876665,460.35539833696384,103251.38269042969
2024-06-21,104408.16472450884,460.35539833696384,103947.80932617188
2024-06-24,101696.12444130571,460.35539833696384,101235.76904296875
2024-06-25,100972.92156044634,460.35539833696384,100512.56616210938
2024-06-26,102626.92534462603,460.35539833696384,102166.56994628906
2024-06-27,101542.10417763384,460.35539833696384,101081.74877929688
2024-06-28,101200.59123818071,460.35539833696384,100740.23583984375
2024-07-01,104676.01140419634,460.35539833696384,104215.65600585938
2024-07-02,105466.17595497759,460.35539833696384,105005.82055664062
2024-07-03,107013.0579129854,460.35539833696384,106552.70251464844
2024-07-04,105064.39751259478,460.35539833696384,104604.04211425781
2024-07-05,105533.13762489946,460.35539833696384,105072.7822265625
2024-07-08,108612.04913088091,108612.04913088091,0.0
2024-07-09,108612.04913088091,108612.04913088091,0.0
2024-07-10,109313.44810231647,376.958630880923,108936.48947143555
2024-07-11,111434.53904469928,376.958630880923,111057.58041381836
2024-07-12,110261.70692189655,376.958630880923,109884.74829101562
2024-07-15,111297.29639943561,376.958630880923,110920.33776855469
2024-07-16,112719.67313893756,376.958630880923,112342.71450805664
2024-07-18,112594.90083058795,376.958630880923,112217.94219970703
2024-07-19,110561.14820607624,376.958630880923,110184.18957519531
2024-07-22,111297.29639943561,376.958630880923,110920.33776855469
2024-07-23,111172.524091086,376.958630880923,110795.56546020508
2024-07-24,113306.08537038288,376.958630880923,112929.12673950195
2024-07-25,111996.00294240436,376.958630880923,111619.04431152344
2024-07-26,115489.55097707233,376.958630880923,115112.5923461914
2024-07-29,117710.46589406452,376.958630880923,117333.5072631836
2024-07-30,120255.76276906452,376.958630880923,119878.8041381836
2024-07-31,120368.05708058795,376.958630880923,119991.09844970703
2024-08-01,121241.447919211,376.958630880923,120864.48928833008
2024-08-02,120580.16770680866,376.958630880923,120203.20907592773
2024-08-05,118583.84907277545,376.958630880923,118206.89044189453
2024-08-06,117273.76664479694,376.958630880923,116896.80801391602
2024-08-07,123187.85456593952,376.958630880923,122810.8959350586
2024-08-08,122364.37571462116,376.958630880923,121987.41708374023
2024-08-09,123556.33813088092,123556.33813088092,0.0
2024-08-12,123556.33813088092,123556.33813088092,0.0
2024-08-13,123556.33813088092,123556.33813088092,0.0
2024-08-14,123556.33813088092,123556.33813088092,0.0
2024-08-16,123556.33813088092,123556.33813088092,0.0
2024-08-19,123556.33813088092,123556.33813088092,0.0
2024-08-20,123556.33813088092,123556.33813088092,0.0
2024-08-21,122443.1703752962,612.999293753237,121830.17108154297
2024-08-22,123386.5926775423,612.999293753237,122773.59338378906
2024-08-23,122734.7699846712,612.999293753237,122121.77069091797
2024-08-26,121774.18917412433,612.999293753237,121161.1898803711
2024-08-27,123643.8963884798,612.999293753237,123030.89709472656
2024-08-28,123592.43142265949,612.999293753237,122979.43212890625
2024-08-29,124072.72182793292,612.999293753237,123459.72253417969
2024-08-30,124167.05666680011,612.999293753237,123554.05737304688
2024-09-02,125410.66311211261,612.999293753237,124797.66381835938
2024-09-03,124407.20186943683,612.999293753237,123794.2025756836
2024-09-04,143327.12343926105,612.999293753237,142714.1241455078
2024-09-05,140306.01539726887,502.8842937532463,139803.13110351562
2024-09-06,139721.3047039095,502.8842937532463,139218.42041015625
2024-09-09,139968.68019219075,502.8842937532463,139465.7958984375
2024-09-10,137273.75221367512,502.8842937532463,136770.86791992188
2024-09-11,137922.1836101595,502.8842937532463,137419.29931640625
2024-09-12,139548.8925945345,502.8842937532463,139046.00830078125
2024-09-13,142517.44423027668,502.8842937532463,142014.55993652344
2024-09-16,139755.04188652668,502.8842937532463,139252.15759277344
2024-09-17,139087.8604900423,502.8842937532463,138584.97619628906
2024-09-18,142048.91395683918,502.8842937532463,141546.02966308594
2024-09-19,142213.84620781575,502.8842937532463,141710.9619140625
2024-09-20,144192.87757988606,502.8842937532463,143689.9932861328
2024-09-23,144429.01039238606,502.8842937532463,143926.1260986328
2024-09-24,143282.0743572298,502.8842937532463,142779.19006347656
2024-09-25,145069.95277519856,502.8842937532463,144567.0684814453
2024-09-26,149140.469742972,502.8842937532463,148637.58544921875
2024-09-27,151231.94618340168,502.8842937532463,150729.06188964844
2024-09-30,148435.81581230793,502.8842937532463,147932.9315185547
2024-10-01,148574.49073906575,502.8842937532463,148071.6064453125
2024-10-03,143938.0039226595,502.8842937532463,143435.11962890625
2024-10-04,141775.3086101595,502.8842937532463,141272.42431640625
2024-10-07,141773.46732903158,141773.46732903158,0.0
2024-10-08,141773.46732903158,141773.46732903158,0.0
2024-10-09,140522.74667586386,145.84301985800266,140376.90365600586
2024-10-10,139688.76217879355,145.84301985800266,139542.91915893555
2024-10-11,140322.5912193209,145.84301985800266,140176.7481994629
2024-10-14,139188.37353743613,145.84301985800266,139042.53051757812
2024-10-15,142224.07834090292,145.84301985800266,142078.23532104492
2024-10-16,142907.96167220175,145.84301985800266,142762.11865234375
2024-10-17,140139.10681380332,145.84301985800266,139993.2637939453
2024-10-18,142007.25183333457,145.84301985800266,141861.40881347656
2024-10-21,143024.71045149863,145.84301985800266,142878.86743164062
2024-10-22,135318.66366805136,145.84301985800266,135172.82064819336
2024-10-23,134251.16104353964,145.84301985800266,134105.31802368164
2024-10-24,148078.69229353964,145.84301985800266,147932.84927368164
2024-10-25,149846.73901595175,145.84301985800266,149700.89599609375
2024-10-28,146477.4177879244,145.84301985800266,146331.5747680664
2024-10-29,143808.6612266451,145.84301985800266,143662.8182067871
2024-10-30,146160.51355208457,145.84301985800266,146014.67053222656
2024-10-31,148462.32187117636,145.84301985800266,148316.47885131836
2024-11-01,148562.39959944785,145.84301985800266,148416.55657958984
2024-11-04,146560.8244651705,145.84301985800266,146414.9814453125
2024-11-05,146677.5835288912,145.84301985800266,146531.7405090332
2024-11-06,147645.00842513144,145.84301985800266,147499.16540527344
2024-11-07,145309.8374351412,145.84301985800266,145163.9944152832
2024-11-08,147745.41043157066,147745.41043157066,0.0
2024-11-11,147745.41043157066,147745.41043157066,0.0
2024-11-12,145942.87839055504,41.595431570662186,145901.28295898438
2024-11-13,143207.6298553988,41.595431570662186,143166.03442382812
2024-11-14,144025.6701633822,144025.6701633822,0.0
2024-11-18,144025.6701633822,144025.6701633822,0.0
2024-11-19,144025.6701633822,144025.6701633822,0.0
2024-11-21,144025.6701633822,144025.6701633822,0.0
2024-11-22,144025.6701633822,144025.6701633822,0.0
2024-11-25,144025.6701633822,144025.6701633822,0.0
2024-11-26,144025.6701633822,144025.6701633822,0.0
2024-11-27,144025.6701633822,144025.6701633822,0.0
2024-11-28,144025.6701633822,144025.6701633822,0.0
2024-11-29,144025.6701633822,144025.6701633822,0.0
2024-12-02,144025.6701633822,144025.6701633822,0.0
2024-12-03,139703.4706368319,39.15685509360628,139664.31378173828
2024-12-04,145531.8354439608,39.15685509360628,145492.6785888672
2024-12-05,144387.83227013267,39.15685509360628,144348.67541503906
2024-12-06,143195.6773629061,39.15685509360628,143156.5205078125
2024-12-09,143990.452326285,39.15685509360628,143951.2954711914
2024-12-10,143785.7245430819,39.15685509360628,143746.56768798828
2024-12-11,140486.2001290194,39.15685509360628,140447.04327392578
2024-12-12,139161.57519005454,39.15685509360628,139122.41833496094
2024-12-13,138005.526545035,39.15685509360628,137966.3696899414
2024-12-16,140293.51781700767,39.15685509360628,140254.36096191406
2024-12-17,136283.50658653892,39.15685509360628,136244.3497314453
2024-12-18,133802.83300255454,39.15685509360628,133763.67614746094
2024-12-19,133610.15069054283,39.15685509360628,133570.99383544922
2024-12-20,138240.61854146444,138240.61854146444,0.0
2024-12-23,138240.61854146444,138240.61854146444,0.0
2024-12-24,138240.61854146444,138240.61854146444,0.0
2024-12-26,138240.61854146444,138240.61854146444,0.0
2024-12-27,138240.61854146444,138240.61854146444,0.0
2024-12-30,138240.61854146444,138240.61854146444,0.0
2024-12-31,138240.61854146444,138240.61854146444,0.0
2025-01-01,138240.61854146444,138240.61854146444,0.0
2025-01-02,138240.61854146444,138240.61854146444,0.0
2025-01-03,138995.34466280235,438.4476901461021,138556.89697265625
2025-01-06,136852.82977022423,438.4476901461021,136414.38208007812
2025-01-07,136972.8119479586,438.4476901461021,136534.3642578125
2025-01-08,132297.8217135836,438.4476901461021,131859.3740234375
2025-01-09,133343.3851901461,438.4476901461021,132904.9375
2025-01-10,130763.77361788048,438.4476901461021,130325.32592773438
2025-01-13,122485.07684053673,438.4476901461021,122046.62915039062
2025-01-14,123997.33314302696,123997.33314302696,0.0
2025-01-15,123997.33314302696,123997.33314302696,0.0
2025-01-16,123997.33314302696,123997.33314302696,0.0
2025-01-17,123997.33314302696,123997.33314302696,0.0
2025-01-20,123997.33314302696,123997.33314302696,0.0
2025-01-21,123997.33314302696,123997.33314302696,0.0
2025-01-22,123997.33314302696,123997.33314302696,0.0
2025-01-23,124516.01099458947,195.46314302696555,124320.5478515625
2025-01-24,124011.03296724572,195.46314302696555,123815.56982421875
2025-01-27,120080.67212740197,195.46314302696555,119885.208984375
2025-01-28,116944.81079927697,195.46314302696555,116749.34765625
2025-01-29,121959.21509615197,195.46314302696555,121763.751953125
2025-01-30,123547.09107271447,195.46314302696555,123351.6279296875
2025-01-31,124429.37915865197,195.46314302696555,124233.916015625
2025-02-01,123728.33960787072,195.46314302696555,123532.87646484375
2025-02-03,125603.46851412072,195.46314302696555,125408.00537109375
2025-02-04,126280.56470552697,195.46314302696555,126085.1015625
2025-02-05,128216.11353365197,195.46314302696555,128020.650390625
2025-02-06,126237.24878755822,195.46314302696555,126041.78564453125
2025-02-07,127813.72583833947,195.46314302696555,127618.2626953125
2025-02-10,125749.37476412072,195.46314302696555,125553.91162109375
2025-02-11,120554.86743990197,195.46314302696555,120359.404296875
2025-02-12,116651.86402193322,195.46314302696555,116456.40087890625
2025-02-13,117436.81314302699,117436.81314302699,0.0
2025-02-14,113982.25648580043,12.130143026995938,113970.12634277344
2025-02-17,116534.99977193325,12.130143026995938,116522.86962890625
2025-02-18,116276.95655904262,12.130143026995938,116264.82641601562
2025-02-19,119824.98829732387,12.130143026995938,119812.85815429688
2025-02-20,119308.91322408168,12.130143026995938,119296.78308105469
2025-02-21,119143.02992330043,12.130143026995938,119130.89978027344
2025-02-24,118931.07801900356,12.130143026995938,118918.94787597656
2025-02-25,119354.99318013637,12.130143026995938,119342.86303710938
2025-02-27,118645.39137349575,12.130143026995938,118633.26123046875
2025-02-28,116673.23964009731,12.130143026995938,116661.10949707031
2025-03-03,113678.14466939418,12.130143026995938,113666.01452636719
2025-03-04,113069.92103658168,12.130143026995938,113057.79089355469
2025-03-05,115733.23805318325,12.130143026995938,115721.10791015625
2025-03-06,115152.65785298793,12.130143026995938,115140.52770996094
2025-03-07,116101.86634908168,12.130143026995938,116089.73620605469
2025-03-10,113447.75624165981,12.130143026995938,113435.62609863281
2025-03-11,113374.02150044887,12.130143026995938,113361.89135742188
2025-03-12,112083.82814107387,12.130143026995938,112071.69799804688
2025-03-13,110867.36952290981,12.130143026995938,110855.23937988281
2025-03-17,116417.80273177211,116417.80273177211,0.0
2025-03-18,116417.80273177211,116417.80273177211,0.0
2025-03-19,116417.80273177211,116417.80273177211,0.0
2025-03-20,116417.80273177211,116417.80273177211,0.0
2025-03-21,116417.80273177211,116417.80273177211,0.0
2025-03-24,111693.97378645961,2165.70523177211,109528.2685546875
2025-03-25,111441.99575911586,2165.70523177211,109276.29052734375
2025-03-26,112872.52163802211,2165.70523177211,110706.81640625
2025-03-27,105410.67251692836,2165.70523177211,103244.96728515625
2025-03-28,107271.42832674283,107271.42832674283,0.0
2025-04-01,107271.42832674283,107271.42832674283,0.0
2025-04-02,107271.42832674283,107271.42832674283,0.0
2025-04-03,107414.37138863248,68.21068306607776,107346.1607055664
2025-04-04,107518.40715523405,68.21068306607776,107450.19647216797
2025-04-07,102778.80891915006,68.21068306607776,102710.59823608398
2025-04-08,104056.19068306607,104056.19068306607,0.0
2025-04-09,104056.19068306607,104056.19068306607,0.0
2025-04-11,104056.19068306607,104056.19068306607,0.0
2025-04-15,104056.19068306607,104056.19068306607,0.0
2025-04-16,104056.19068306607,104056.19068306607,0.0
2025-04-17,105788.48813472624,423.40018306608545,105365.08795166016
2025-04-21,107502.0526488864,423.40018306608545,107078.65246582031
2025-04-22,107578.20712886687,423.40018306608545,107154.80694580078
2025-04-23,107639.14005123015,423.40018306608545,107215.73986816406
2025-04-24,106534.83939205046,423.40018306608545,106111.43920898438
2025-04-25,100221.31082759734,423.40018306608545,99797.91064453125
2025-04-28,95164.39188228484,423.40018306608545,94740.99169921875
2025-04-29,96000.58768306609,96000.58768306609,0.0
2025-04-30,96000.58768306609,96000.58768306609,0.0
2025-05-02,96000.58768306609,96000.58768306609,0.0
2025-05-05,96000.58768306609,96000.58768306609,0.0
2025-05-06,89240.22721431608,192.7076830660808,89047.51953125
2025-05-07,89741.58854244108,192.7076830660808,89548.880859375
2025-05-08,87932.30729244108,192.7076830660808,87739.599609375
2025-05-09,86166.61197994108,192.7076830660808,85973.904296875
2025-05-12,90428.25162837858,192.7076830660808,90235.5439453125
2025-05-13,90896.92350337858,192.7076830660808,90704.2158203125
2025-05-14,91245.70670650358,192.7076830660808,91052.9990234375
2025-05-15,91834.26041744108,192.7076830660808,91641.552734375
2025-05-16,95289.35514400358,192.7076830660808,95096.6474609375
2025-05-19,94657.19498775358,192.7076830660808,94464.4873046875
2025-05-20,94384.70768306608,192.7076830660808,94192.0
2025-05-21,95332.95475337858,192.7076830660808,95140.2470703125
2025-05-22,91866.96354244108,192.7076830660808,91674.255859375
2025-05-23,93294.77897212858,192.7076830660808,93102.0712890625
2025-05-26,94253.91569087858,192.7076830660808,94061.2080078125
2025-05-27,90962.31608150358,192.7076830660808,90769.6083984375
2025-05-28,90003.17936275358,192.7076830660808,89810.4716796875
2025-05-29,89294.72330806608,192.7076830660808,89102.015625
2025-05-30,89915.98697994108,192.7076830660808,89723.279296875
2025-06-02,89218.42740962858,192.7076830660808,89025.7197265625
2025-06-03,88204.78776119108,192.7076830660808,88012.080078125
2025-06-04,87136.65885494108,192.7076830660808,86943.951171875
2025-06-05,89479.23935005827,89479.23935005827,0.0
2025-06-06,86496.79166506072,319.82950685759715,86176.96215820312
2025-06-09,86221.2001733615,319.82950685759715,85901.3706665039
2025-06-10,84331.41440675994,319.82950685759715,84011.58489990234
2025-06-11,84178.85385988494,319.82950685759715,83859.02435302734
2025-06-12,82072.53580568572,319.82950685759715,81752.70629882812
2025-06-13,82377.66294191619,319.82950685759715,82057.8334350586
2025-06-16,84219.18202617524,21.068439749462414,84198.11358642578
2025-06-17,83850.58321025727,21.068439749462414,83829.51477050781
2025-06-18,83032.00954082368,21.068439749462414,83010.94110107422
2025-06-19,80987.97609355806,21.068439749462414,80966.9076538086
2025-06-20,81098.07204082368,21.068439749462414,81077.00360107422
2025-06-23,80126.31959941743,21.068439749462414,80105.25115966797
2025-06-24,79920.47877910493,21.068439749462414,79899.41033935547
2025-06-25,81634.21846416352,21.068439749462414,81613.15002441406
2025-06-26,81045.415912894,21.068439749462414,81024.34747314453
2025-06-27,80897.02083232759,21.068439749462414,80875.95239257812
2025-06-30,80686.39632060884,21.068439749462414,80665.32788085938
2025-07-01,80504.49171855806,21.068439749462414,80483.4232788086
2025-07-02,81610.2822459018,21.068439749462414,81589.21380615234
2025-07-03,81629.43477275727,21.068439749462414,81608.36633300781
2025-07-04,81653.36507060884,21.068439749462414,81632.29663085938
2025-07-07,81844.84889629243,21.068439749462414,81823.78045654297
2025-07-08,80916.17335918306,21.068439749462414,80895.1049194336
2025-07-09,81327.8490793979,21.068439749462414,81306.78063964844
2025-07-10,81064.56843974946,21.068439749462414,81043.5
2025-07-11,79434.9696238315,21.068439749462414,79413.90118408203
2025-07-14,77710.25251787447,911.109939749469,76799.142578125
2025-07-15,78858.81794756197,911.109939749469,77947.7080078125
2025-07-16,78664.85163896822,911.109939749469,77753.74169921875
2025-07-17,79039.71101396822,911.109939749469,78128.60107421875
2025-07-18,78703.10993974947,911.109939749469,77792.0
2025-07-21,80504.90779131197,911.109939749469,79593.7978515625
2025-07-22,79833.90779131197,911.109939749469,78922.7978515625
2025-07-23,80471.90779131197,911.109939749469,79560.7978515625
2025-07-24,79312.50886553072,911.109939749469,78401.39892578125
2025-07-25,78683.31208818697,911.109939749469,77772.2021484375
2025-07-28,78557.90779131197,911.109939749469,77646.7978515625
2025-07-29,78685.50886553072,911.109939749469,77774.39892578125
2025-07-30,79712.90779131197,911.109939749469,78801.7978515625
2025-07-31,79132.10993974947,911.109939749469,78221.0
2025-08-01,79422.50886553072,911.109939749469,78511.39892578125
2025-08-04,79380.71101396822,911.109939749469,78469.60107421875
2025-08-05,79924.10993974947,911.109939749469,79013.0
2025-08-06,80896.50886553072,911.109939749469,79985.39892578125
2025-08-07,81739.10993974947,911.109939749469,80828.0
2025-08-08,84662.90779131197,911.109939749469,83751.7978515625
2025-08-11,84341.71101396822,911.109939749469,83430.60107421875
2025-08-12,83628.90779131197,911.109939749469,82717.7978515625
2025-08-13,84295.59898711275,84295.59898711275,0.0
2025-08-14,84295.59898711275,84295.59898711275,0.0
2025-08-18,85487.72076445652,103.52398711277056,85384.19677734375
2025-08-19,85223.72076445652,103.52398711277056,85120.19677734375
2025-08-20,84916.82720976902,103.52398711277056,84813.30322265625
2025-08-21,84801.32720976902,103.52398711277056,84697.80322265625
2025-08-22,82752.02398711277,103.52398711277056,82648.5
2025-08-25,82369.22076445652,103.52398711277056,82265.69677734375
2025-08-26,81989.72076445652,103.52398711277056,81886.19677734375
2025-08-27,81989.72076445652,103.52398711277056,81886.19677734375
2025-08-28,82240.52398711277,103.52398711277056,82137.0
2025-08-29,82265.42248711277,82265.42248711277,0.0
2025-09-01,82265.42248711277,82265.42248711277,0.0
2025-09-02,82995.41416142919,1397.8106458041875,81597.603515625
2025-09-03,92366.20713017919,1397.8106458041875,90968.396484375
2025-09-04,96873.41416142919,1397.8106458041875,95475.603515625
2025-09-05,112256.20713017919,1397.8106458041875,110858.396484375
2025-09-08,113235.41416142919,1397.8106458041875,111837.603515625
