ticker,signal_date,entry_date,entry_price,fast_sma,slow_sma,atr,notes
360ONE.NS,2020-12-30,2020-12-31,251.362503,242.978002,242.700251,10.284823,Entry at next open
360ONE.NS,2022-08-26,2022-08-29,407.5,392.64625,392.053624,8.247323,Entry at next open
360ONE.NS,2023-07-20,2023-07-21,529.0,445.313003,444.573626,17.950001,Entry at next open
360ONE.NS,2025-07-04,2025-07-07,1244.0,1054.328998,1053.246248,48.939279,Entry at next open
3MINDIA.NS,2020-11-27,2020-12-01,21877.800781,19548.525977,19522.07498,773.524693,Entry at next open
3MINDIA.NS,2022-08-29,2022-08-30,23255.0,22374.820039,22331.15252,771.074777,Entry at next open
3MINDIA.NS,2023-05-19,2023-05-22,23911.900391,23027.45293,23022.868467,513.632115,Entry at next open
3MINDIA.NS,2024-06-21,2024-06-24,38247.550781,31706.17125,31620.501016,1285.149275,Entry at next open
3MINDIA.NS,2025-08-19,2025-08-20,31170.0,29914.2,29887.610029,921.785714,Entry at next open
ABB.NS,2020-12-02,2020-12-03,1182.150024,934.933004,929.39775,63.110713,Entry at next open
ACC.NS,2022-09-02,2022-09-05,2303.899902,2207.386016,2205.871251,42.574986,Entry at next open
ACC.NS,2023-09-25,2023-09-26,2000.800049,1963.141001,1960.994499,45.096444,Entry at next open
AIAENG.NS,2022-06-08,2022-06-09,2190.0,1873.946003,1870.657751,113.424962,Entry at next open
APLAPOLLO.NS,2022-08-23,2022-08-24,1054.400024,931.599995,931.4065,48.514282,Entry at next open
APLAPOLLO.NS,2024-06-12,2024-06-13,1598.0,1577.937,1577.457994,72.849993,Entry at next open
APLAPOLLO.NS,2024-12-03,2024-12-04,1565.199951,1517.507004,1516.561249,53.042847,Entry at next open
APLAPOLLO.NS,2025-01-02,2025-01-03,1601.550049,1528.23,1527.809249,39.128575,Entry at next open
APLAPOLLO.NS,2025-05-06,2025-05-07,1605.0,1504.362007,1499.426252,42.092852,Entry at next open
AUBANK.NS,2020-10-26,2020-10-27,386.225006,354.0735,353.6925,16.755365,Entry at next open
AUBANK.NS,2022-09-16,2022-09-19,658.650024,620.511,619.450125,15.914285,Entry at next open
AUBANK.NS,2022-12-21,2022-12-22,671.0,628.014996,627.503,15.639291,Entry at next open
AUBANK.NS,2023-05-16,2023-05-17,728.849976,629.959004,629.7325,19.521441,Entry at next open
AUBANK.NS,2024-09-20,2024-09-23,732.0,658.705002,658.041749,17.617859,Entry at next open
AUBANK.NS,2025-05-28,2025-05-29,707.0,618.815999,616.316251,13.192854,Entry at next open
AWL.NS,2024-08-26,2024-08-27,379.450012,347.519998,347.423501,19.371434,Entry at next open
AADHARHFC.NS,2025-05-05,2025-05-06,478.700012,428.549,427.46125,15.646434,Entry at next open
AARTIIND.NS,2023-12-13,2023-12-14,573.900024,507.467996,506.460247,15.203565,Entry at next open
AARTIIND.NS,2025-06-26,2025-06-27,475.0,456.958,456.762501,13.989284,Entry at next open
AAVAS.NS,2020-10-30,2020-11-02,1431.0,1431.75,1431.545247,51.657148,Entry at next open
AAVAS.NS,2023-10-13,2023-10-16,1662.199951,1647.701992,1646.981747,54.660706,Entry at next open
AAVAS.NS,2024-06-04,2024-06-05,1535.0,1539.769004,1539.036497,51.7357,Entry at next open
AAVAS.NS,2025-03-25,2025-03-26,1957.199951,1735.545994,1734.814002,62.535706,Entry at next open
ABBOTINDIA.NS,2021-06-08,2021-06-09,15955.0,15504.090996,15501.454224,201.9857,Entry at next open
ABBOTINDIA.NS,2022-07-20,2022-07-21,20027.0,18311.410039,18288.526255,400.656948,Entry at next open
ACE.NS,2022-08-24,2022-08-25,258.0,221.876999,221.02225,10.692857,Entry at next open
ADANIENSOL.NS,2025-05-30,2025-06-02,874.799988,874.851002,873.023,23.771436,Entry at next open
ADANIENT.NS,2023-09-21,2023-09-22,2489.949951,2489.961006,2489.691499,56.871425,Entry at next open
ADANIENT.NS,2025-07-14,2025-07-15,2588.0,2517.548003,2513.947007,45.264282,Entry at next open
ADANIGREEN.NS,2021-10-21,2021-10-22,1200.900024,1101.464998,1099.919747,47.942854,Entry at next open
ADANIGREEN.NS,2023-11-08,2023-11-09,953.0,957.971006,955.99675,37.664285,Entry at next open
ADANIPORTS.NS,2022-01-18,2022-01-19,761.75,739.642998,739.361251,19.485722,Entry at next open
ADANIPORTS.NS,2022-02-02,2022-02-03,744.049988,737.171,737.037751,23.774994,Entry at next open
ADANIPORTS.NS,2022-02-09,2022-02-10,736.900024,737.106001,736.866751,21.439287,Entry at next open
ADANIPORTS.NS,2022-02-15,2022-02-16,724.900024,736.369,736.357751,20.992863,Entry at next open
ADANIPORTS.NS,2022-04-06,2022-04-07,850.0,730.286,729.338751,22.557155,Entry at next open
ADANIPORTS.NS,2022-08-26,2022-08-29,815.099976,749.816001,749.21225,28.385733,Entry at next open
ADANIPORTS.NS,2023-08-01,2023-08-02,767.0,736.917,736.383,15.75,Entry at next open
ADANIPORTS.NS,2025-06-03,2025-06-04,1432.300049,1279.57,1273.689748,31.371425,Entry at next open
ADANIPOWER.NS,2020-12-02,2020-12-03,46.400002,36.887,36.71325,1.475,Entry at next open
ADANIPOWER.NS,2023-08-02,2023-08-03,268.549988,255.336999,254.86425,9.964288,Entry at next open
ADANIPOWER.NS,2025-06-24,2025-06-25,549.200012,550.852999,549.664498,19.95357,Entry at next open
ATGL.NS,2023-12-28,2023-12-29,982.0,732.668,730.4825,68.721431,Entry at next open
ATGL.NS,2025-07-18,2025-07-21,655.0,661.969998,661.9015,12.871425,Entry at next open
ABCAPITAL.NS,2020-10-26,2020-10-27,65.650002,64.967,64.89925,2.792857,Entry at next open
ABCAPITAL.NS,2022-01-12,2022-01-13,134.5,116.127,115.8675,4.764284,Entry at next open
ABCAPITAL.NS,2022-09-27,2022-09-28,107.449997,109.845,109.7915,3.739286,Entry at next open
ABCAPITAL.NS,2024-03-11,2024-03-12,184.899994,178.218001,178.18775,6.660713,Entry at next open
ABCAPITAL.NS,2025-05-29,2025-05-30,221.199997,196.664001,195.60775,6.620718,Entry at next open
ABFRL.NS,2020-12-02,2020-12-03,165.100006,147.223001,146.907783,4.485713,Entry at next open
ABFRL.NS,2022-09-09,2022-09-12,326.600006,277.247999,276.7765,9.071431,Entry at next open
ABFRL.NS,2023-11-10,2023-11-13,214.550003,220.551001,220.3825,6.546428,Entry at next open
ABREL.NS,2020-12-09,2020-12-10,390.450012,331.475999,329.62875,18.539287,Entry at next open
ABREL.NS,2022-09-08,2022-09-09,934.700012,831.594,830.178499,28.803576,Entry at next open
ABREL.NS,2023-06-19,2023-06-20,820.0,750.341997,749.513497,16.810717,Entry at next open
ABSLAMC.NS,2023-02-03,2023-02-06,408.649994,444.332999,444.330999,8.953572,Entry at next open
ABSLAMC.NS,2023-09-07,2023-09-08,413.0,392.247001,391.3125,7.910716,Entry at next open
ABSLAMC.NS,2025-07-04,2025-07-07,804.299988,730.556997,728.232498,23.092852,Entry at next open
AEGISLOG.NS,2025-05-15,2025-05-16,832.0,782.759998,781.502249,30.307155,Entry at next open
AFFLE.NS,2021-10-18,2021-10-19,1159.25,972.302997,970.063851,51.699271,Entry at next open
AFFLE.NS,2022-09-15,2022-09-16,1314.900024,1162.331997,1160.889002,45.485718,Entry at next open
AFFLE.NS,2023-08-07,2023-08-08,1116.75,1051.163999,1050.46325,38.77499,Entry at next open
AFFLE.NS,2024-06-14,2024-06-18,1257.5,1128.833999,1128.325749,48.739284,Entry at next open
AFFLE.NS,2025-06-02,2025-06-03,1782.199951,1598.672004,1594.899252,65.5,Entry at next open
AJANTPHARM.NS,2022-09-13,2022-09-14,1377.900024,1287.629001,1286.14025,41.992859,Entry at next open
AJANTPHARM.NS,2023-05-19,2023-05-22,1295.0,1249.923013,1248.3895,30.725002,Entry at next open
APLLTD.NS,2023-06-26,2023-06-27,638.0,566.919996,564.940247,18.764291,Entry at next open
APLLTD.NS,2025-07-21,2025-07-22,1027.099976,982.657999,980.240748,25.485713,Entry at next open
ALKEM.NS,2021-06-03,2021-06-04,3192.0,2839.966011,2834.029756,89.050014,Entry at next open
ALKEM.NS,2023-03-01,2023-03-02,3108.0,3108.276001,3108.24125,81.992833,Entry at next open
ALKYLAMINE.NS,2022-11-03,2022-11-04,3050.0,2960.680981,2956.387992,57.77499,Entry at next open
ALKYLAMINE.NS,2024-09-30,2024-10-01,2288.0,2156.240999,2150.549999,91.028564,Entry at next open
ALKYLAMINE.NS,2025-07-01,2025-07-02,2303.100098,1911.589995,1908.291248,94.749983,Entry at next open
ALOKINDS.NS,2021-06-30,2021-07-01,27.299999,22.52,22.422,2.560714,Entry at next open
ALOKINDS.NS,2021-12-31,2022-01-03,25.549999,23.157,23.1415,1.528571,Entry at next open
ALOKINDS.NS,2023-07-12,2023-07-13,16.1,14.683,14.64025,0.846429,Entry at next open
ALOKINDS.NS,2025-07-17,2025-07-18,21.0,19.6876,19.62755,0.960714,Entry at next open
AMBER.NS,2023-06-26,2023-06-27,2225.0,2023.424993,2016.333002,79.060704,Entry at next open
AMBUJACEM.NS,2022-07-22,2022-07-25,372.549988,365.645,365.41775,3.978572,Entry at next open
AMBUJACEM.NS,2023-09-07,2023-09-08,440.049988,440.819,440.710499,11.81071,Entry at next open
AMBUJACEM.NS,2025-06-16,2025-06-17,551.0,551.605006,551.078251,10.33214,Entry at next open
ANANDRATHI.NS,2025-07-09,2025-07-10,2118.0,1941.952007,1937.243257,64.071402,Entry at next open
ANANTRAJ.NS,2022-09-02,2022-09-05,94.550003,67.056,66.6375,5.725001,Entry at next open
ANGELONE.NS,2022-10-10,2022-10-11,1614.949951,1399.360007,1398.834003,73.05358,Entry at next open
ANGELONE.NS,2023-06-27,2023-06-28,1726.949951,1359.228003,1355.870999,52.100002,Entry at next open
ANGELONE.NS,2024-11-05,2024-11-06,2935.0,2701.634009,2693.289254,148.524955,Entry at next open
ANGELONE.NS,2025-06-12,2025-06-13,2945.600098,2634.380991,2624.423257,103.592826,Entry at next open
APARINDS.NS,2020-12-11,2020-12-14,391.649994,314.655,313.740001,14.867859,Entry at next open
APARINDS.NS,2022-06-20,2022-06-21,998.0,695.260996,690.430748,63.16786,Entry at next open
APARINDS.NS,2025-07-21,2025-07-22,9330.0,8179.38,8121.150757,272.607143,Entry at next open
APOLLOHOSP.NS,2022-10-11,2022-10-12,4280.0,4338.113999,4334.422992,137.617815,Entry at next open
APOLLOHOSP.NS,2023-05-31,2023-06-01,4689.0,4433.242988,4432.492245,116.328544,Entry at next open
APOLLOHOSP.NS,2025-06-04,2025-06-05,6868.5,6879.60499,6874.136238,122.0,Entry at next open
APOLLOTYRE.NS,2021-11-09,2021-11-10,229.949997,224.281999,224.22775,7.196427,Entry at next open
APOLLOTYRE.NS,2022-08-23,2022-08-24,252.0,210.017999,209.491249,9.103567,Entry at next open
APTUS.NS,2022-10-14,2022-10-17,302.0,318.952,318.69625,8.639287,Entry at next open
APTUS.NS,2023-09-15,2023-09-18,279.950012,268.981003,268.896251,8.114288,Entry at next open
APTUS.NS,2024-10-14,2024-10-15,388.0,333.040001,332.027,17.107145,Entry at next open
APTUS.NS,2025-06-09,2025-06-10,330.350006,320.063001,320.001001,11.35357,Entry at next open
ASAHIINDIA.NS,2022-07-04,2022-07-05,543.799988,458.629999,458.366001,34.003575,Entry at next open
ASAHIINDIA.NS,2023-08-17,2023-08-18,502.25,517.379,516.2885,15.646432,Entry at next open
ASAHIINDIA.NS,2024-05-10,2024-05-13,613.700012,562.997999,562.2765,23.339286,Entry at next open
ASAHIINDIA.NS,2025-06-02,2025-06-03,753.0,689.026,688.84475,28.921439,Entry at next open
ASHOKLEY.NS,2022-06-09,2022-06-10,68.199997,64.164,64.139875,2.385713,Entry at next open
ASHOKLEY.NS,2023-06-21,2023-06-22,82.099998,74.1305,74.02725,1.794643,Entry at next open
ASHOKLEY.NS,2024-05-15,2024-05-16,101.400002,88.833,88.69875,3.357141,Entry at next open
ASHOKLEY.NS,2025-06-06,2025-06-09,121.5,112.474899,112.134375,2.686785,Entry at next open
ASIANPAINT.NS,2022-09-01,2022-09-02,3489.0,3128.546997,3120.07524,82.335693,Entry at next open
ASIANPAINT.NS,2023-06-20,2023-06-21,3318.699951,3062.363013,3053.132996,46.439261,Entry at next open
ASIANPAINT.NS,2023-12-27,2023-12-28,3405.0,3148.794009,3147.189757,55.803554,Entry at next open
ASIANPAINT.NS,2024-09-02,2024-09-03,3164.949951,3009.080005,3008.996248,50.221418,Entry at next open
ASIANPAINT.NS,2025-08-14,2025-08-18,2550.0,2372.401992,2369.193497,54.414272,Entry at next open
ASTERDM.NS,2021-06-16,2021-06-17,154.0,148.622,148.346,5.925,Entry at next open
ASTERDM.NS,2022-07-22,2022-07-25,220.899994,187.811,187.57625,8.02143,Entry at next open
ASTERDM.NS,2023-04-17,2023-04-18,251.399994,229.027001,228.781,6.967858,Entry at next open
ASTERDM.NS,2024-10-08,2024-10-09,420.049988,401.333999,400.198,13.346431,Entry at next open
ASTRAZEN.NS,2022-07-28,2022-07-29,3070.0,2875.22001,2872.709005,77.353603,Entry at next open
ASTRAZEN.NS,2023-06-14,2023-06-15,3659.800049,3288.538994,3287.414244,91.353551,Entry at next open
ASTRAL.NS,2022-09-16,2022-09-19,1762.5,1510.054502,1505.210063,85.82945,Entry at next open
ASTRAL.NS,2023-06-07,2023-06-08,1923.0,1548.520996,1539.92494,41.867868,Entry at next open
ASTRAL.NS,2024-03-05,2024-03-06,2111.0,1906.675999,1905.445247,54.724993,Entry at next open
ATUL.NS,2022-01-18,2022-01-19,10247.849609,8983.598027,8978.468516,343.896484,Entry at next open
ATUL.NS,2022-09-20,2022-09-21,9400.0,9017.073047,9014.335522,254.317941,Entry at next open
ATUL.NS,2023-10-11,2023-10-12,6903.0,7072.292988,7070.762974,124.49292,Entry at next open
ATUL.NS,2023-11-06,2023-11-07,6708.0,6949.189014,6947.770232,170.810791,Entry at next open
ATUL.NS,2024-07-29,2024-07-30,7850.0,6435.453984,6426.724236,251.775042,Entry at next open
ATUL.NS,2025-06-25,2025-06-26,7377.0,6847.81,6840.048757,230.642857,Entry at next open
AUROPHARMA.NS,2023-04-27,2023-04-28,618.0,503.773998,502.182,15.692858,Entry at next open
DMART.NS,2020-12-07,2020-12-08,2530.0,2236.565002,2228.873998,88.760707,Entry at next open
DMART.NS,2022-09-09,2022-09-12,4440.0,4135.69001,4132.620764,110.628592,Entry at next open
DMART.NS,2023-08-04,2023-08-07,3661.899902,3730.742007,3725.167512,53.11424,Entry at next open
DMART.NS,2025-06-03,2025-06-04,4061.600098,4110.912993,4102.531495,80.171404,Entry at next open
AXISBANK.NS,2020-11-14,2020-11-17,613.150024,482.042003,479.387001,23.278569,Entry at next open
AXISBANK.NS,2022-03-14,2022-03-15,713.0,747.169998,747.159748,31.482152,Entry at next open
AXISBANK.NS,2022-09-08,2022-09-09,787.950012,715.837,715.247999,17.960715,Entry at next open
AXISBANK.NS,2025-05-21,2025-05-22,1196.699951,1123.873009,1120.587751,23.607152,Entry at next open
BASF.NS,2022-08-29,2022-08-30,3306.25,2831.017998,2820.701755,135.810721,Entry at next open
BASF.NS,2023-07-25,2023-07-26,2652.600098,2563.507979,2559.160753,60.367815,Entry at next open
BEML.NS,2020-12-03,2020-12-04,614.800537,533.28892,530.828667,23.587402,Entry at next open
BEML.NS,2022-09-21,2022-09-22,1630.0,1358.7477,1353.824179,62.448382,Entry at next open
BEML.NS,2023-06-30,2023-07-03,1620.800049,1435.843003,1433.196749,53.22501,Entry at next open
BEML.NS,2025-06-18,2025-06-19,4463.0,3617.735005,3611.039,171.371408,Entry at next open
BSE.NS,2023-06-28,2023-06-30,205.800003,180.920999,180.33625,5.636905,Entry at next open
BAJAJ-AUTO.NS,2022-05-11,2022-05-12,3585.0,3608.122007,3607.806002,121.332136,Entry at next open
BAJAJ-AUTO.NS,2023-03-21,2023-03-22,3921.75,3763.745986,3763.360002,69.592861,Entry at next open
BAJFINANCE.NS,2022-09-13,2022-09-14,727.215027,675.8163,671.925926,16.292149,Entry at next open
BAJFINANCE.NS,2023-06-20,2023-06-21,727.5,661.121702,659.003224,10.632852,Entry at next open
BAJFINANCE.NS,2024-09-26,2024-09-27,778.0,701.531899,701.00755,19.402854,Entry at next open
BAJFINANCE.NS,2025-01-28,2025-01-29,765.724976,702.175602,701.51595,19.745004,Entry at next open
BAJAJFINSV.NS,2020-11-23,2020-11-24,881.98999,621.582998,621.355724,34.601079,Entry at next open
BAJAJFINSV.NS,2022-09-19,2022-09-20,1785.0,1519.096599,1515.020851,60.607134,Entry at next open
BAJAJFINSV.NS,2023-07-14,2023-07-17,1620.0,1488.168994,1487.05225,31.653564,Entry at next open
BAJAJFINSV.NS,2024-09-04,2024-09-05,1868.0,1623.084995,1620.000501,45.578552,Entry at next open
BAJAJFINSV.NS,2025-02-07,2025-02-10,1804.900024,1680.287002,1678.302747,58.253584,Entry at next open
BAJAJHLDNG.NS,2020-12-01,2020-12-02,3094.300049,2527.250991,2517.318494,151.782157,Entry at next open
BAJAJHLDNG.NS,2022-09-09,2022-09-12,6660.649902,5194.218008,5167.074995,230.685721,Entry at next open
BALKRISIND.NS,2022-07-28,2022-07-29,2297.0,2212.491992,2209.516242,59.771415,Entry at next open
BALKRISIND.NS,2023-01-20,2023-01-23,2227.100098,2097.032017,2092.204501,44.785714,Entry at next open
BALKRISIND.NS,2023-05-23,2023-05-24,2399.050049,2065.897998,2065.621254,61.999965,Entry at next open
BALKRISIND.NS,2024-05-30,2024-05-31,3100.0,2496.807012,2485.063503,110.89999,Entry at next open
BALRAMCHIN.NS,2023-01-20,2023-01-23,390.100006,382.122997,381.668999,10.560717,Entry at next open
BALRAMCHIN.NS,2024-07-09,2024-07-10,431.0,402.711003,402.35875,11.728572,Entry at next open
BALRAMCHIN.NS,2025-05-28,2025-05-29,583.5,547.727002,546.9805,18.182151,Entry at next open
BANDHANBNK.NS,2020-11-12,2020-11-13,333.0,304.834001,304.647001,13.421428,Entry at next open
BANDHANBNK.NS,2022-03-17,2022-03-21,303.200012,298.753002,297.88325,14.710711,Entry at next open
BANDHANBNK.NS,2023-06-22,2023-06-23,239.199997,242.139001,242.11225,6.796428,Entry at next open
BANDHANBNK.NS,2023-10-03,2023-10-04,250.699997,234.553001,233.873501,7.978572,Entry at next open
BANDHANBNK.NS,2025-06-20,2025-06-23,178.0,167.4918,167.02975,5.841428,Entry at next open
BANKBARODA.NS,2020-12-16,2020-12-17,66.400002,49.088,48.86775,3.167858,Entry at next open
BANKBARODA.NS,2025-06-03,2025-06-04,254.949997,236.7044,236.25505,5.222856,Entry at next open
BANKINDIA.NS,2020-12-14,2020-12-15,52.700001,42.747,42.505,2.103571,Entry at next open
BANKINDIA.NS,2022-09-20,2022-09-21,52.349998,49.564,49.544,1.52143,Entry at next open
BANKINDIA.NS,2023-08-21,2023-08-22,89.800003,80.29,80.2065,2.778571,Entry at next open
BANKINDIA.NS,2025-05-20,2025-05-21,116.0,108.6428,108.4295,4.248573,Entry at next open
MAHABANK.NS,2022-10-11,2022-10-12,18.1,17.915,17.909,0.617857,Entry at next open
MAHABANK.NS,2025-06-26,2025-06-27,54.099998,52.3838,52.3041,1.585,Entry at next open
BATAINDIA.NS,2020-11-25,2020-11-26,1484.400024,1358.311995,1354.02675,41.382141,Entry at next open
BATAINDIA.NS,2021-06-23,2021-06-24,1661.949951,1466.802998,1463.296997,40.971409,Entry at next open
BATAINDIA.NS,2022-09-14,2022-09-15,1910.0,1872.530002,1868.339754,46.528573,Entry at next open
BATAINDIA.NS,2023-07-17,2023-07-18,1694.949951,1598.373999,1597.319252,39.18927,Entry at next open
BATAINDIA.NS,2024-08-06,2024-08-07,1460.0,1493.211992,1489.234496,42.082127,Entry at next open
BAYERCROP.NS,2021-06-30,2021-07-01,5820.0,5405.892031,5402.386509,137.464251,Entry at next open
BAYERCROP.NS,2022-06-27,2022-06-28,4915.0,4879.417002,4879.009751,197.239223,Entry at next open
BAYERCROP.NS,2023-08-07,2023-08-08,4720.0,4436.660957,4431.545231,80.560791,Entry at next open
BAYERCROP.NS,2024-06-07,2024-06-10,5699.100098,5391.697012,5388.33925,203.757185,Entry at next open
BAYERCROP.NS,2025-07-11,2025-07-14,6180.0,5534.18999,5524.17574,181.071429,Entry at next open
BERGEPAINT.NS,2023-05-31,2023-06-01,543.75,504.690001,504.376667,11.065475,Entry at next open
BERGEPAINT.NS,2024-09-11,2024-09-12,621.0,549.069,547.7325,12.964286,Entry at next open
BERGEPAINT.NS,2025-05-14,2025-05-15,562.0,522.305999,521.715249,16.746429,Entry at next open
BDL.NS,2023-12-08,2023-12-11,662.5,533.68,532.051126,24.623208,Entry at next open
BDL.NS,2025-05-02,2025-05-05,1500.0,1229.171003,1223.134999,62.724993,Entry at next open
BEL.NS,2023-05-30,2023-05-31,110.550003,101.987001,101.807417,2.167858,Entry at next open
BEL.NS,2025-05-12,2025-05-13,323.700012,289.0382,288.9218,9.646428,Entry at next open
BHARATFORG.NS,2022-09-05,2022-09-06,770.049988,701.974,700.31725,20.321442,Entry at next open
BHARATFORG.NS,2023-07-31,2023-08-01,935.0,829.112997,828.451499,17.510725,Entry at next open
BHARATFORG.NS,2025-07-10,2025-07-11,1222.0,1257.339998,1256.694999,31.92858,Entry at next open
BHEL.NS,2020-12-23,2020-12-24,34.299999,30.925,30.87625,1.75,Entry at next open
BHEL.NS,2022-09-14,2022-09-15,63.099998,54.127,54.035,2.375,Entry at next open
BHEL.NS,2025-06-11,2025-06-12,256.350006,235.503199,234.45355,6.730712,Entry at next open
BPCL.NS,2020-12-23,2020-12-24,188.199997,187.014999,186.577749,6.416072,Entry at next open
BPCL.NS,2023-01-16,2023-01-17,175.350006,165.333,164.92725,3.660714,Entry at next open
BPCL.NS,2023-11-16,2023-11-17,200.0,177.494501,177.1355,3.916071,Entry at next open
BPCL.NS,2025-06-04,2025-06-05,311.100006,302.099601,301.43495,6.728572,Entry at next open
BHARTIARTL.NS,2021-01-25,2021-01-27,569.311157,507.692085,507.009153,19.8663,Entry at next open
BHARTIARTL.NS,2022-09-14,2022-09-15,788.0,707.456998,705.59575,20.728572,Entry at next open
BHARTIARTL.NS,2023-06-08,2023-06-09,838.549988,789.692,789.051749,18.58214,Entry at next open
BIKAJI.NS,2024-05-17,2024-05-21,544.799988,518.424001,518.358748,15.967865,Entry at next open
BIKAJI.NS,2025-07-24,2025-07-25,773.049988,740.514005,739.71225,19.292864,Entry at next open
BIOCON.NS,2022-02-23,2022-02-24,389.0,373.478001,373.2955,9.96072,Entry at next open
BIOCON.NS,2023-07-27,2023-07-28,256.950012,248.823,248.76825,6.389288,Entry at next open
BIOCON.NS,2024-01-16,2024-01-17,286.25,248.448002,247.744751,10.160716,Entry at next open
BIOCON.NS,2025-07-14,2025-07-15,380.899994,347.593002,347.176,8.717858,Entry at next open
BSOFT.NS,2023-06-07,2023-06-08,340.0,294.767,294.345,10.382141,Entry at next open
BLUEDART.NS,2022-05-02,2022-05-04,7051.049805,6365.423018,6363.117764,169.346401,Entry at next open
BLUEDART.NS,2023-08-01,2023-08-02,6690.0,6863.69501,6849.246721,186.332206,Entry at next open
BLUEDART.NS,2023-10-19,2023-10-20,6710.399902,6546.881982,6546.09199,142.72147,Entry at next open
BLUEDART.NS,2024-06-07,2024-06-10,7450.0,6655.902998,6640.444985,256.960763,Entry at next open
BLUESTARCO.NS,2021-10-08,2021-10-11,442.450012,418.155001,418.013251,16.217856,Entry at next open
BLUESTARCO.NS,2022-09-13,2022-09-14,559.275024,509.002501,508.24425,20.871429,Entry at next open
BBTC.NS,2021-07-01,2021-07-02,1324.0,1252.421003,1251.000001,44.846444,Entry at next open
BBTC.NS,2022-12-22,2022-12-23,919.950012,933.314996,932.925998,36.407148,Entry at next open
BBTC.NS,2023-06-02,2023-06-05,952.900024,919.557,918.885749,24.767866,Entry at next open
BOSCHLTD.NS,2021-10-06,2021-10-07,17300.0,14729.396953,14728.44021,498.357213,Entry at next open
BOSCHLTD.NS,2022-08-17,2022-08-18,17900.0,15791.161973,15737.344746,560.653181,Entry at next open
BOSCHLTD.NS,2025-07-10,2025-07-11,36200.0,32049.6,31968.40248,886.785714,Entry at next open
BRIGADE.NS,2022-09-02,2022-09-05,524.599976,479.101998,477.7295,16.410716,Entry at next open
BRIGADE.NS,2023-05-19,2023-05-22,542.049988,492.227,492.1995,15.450006,Entry at next open
BRIGADE.NS,2025-07-17,2025-07-18,1136.800049,1127.964004,1127.736253,32.871451,Entry at next open
BRITANNIA.NS,2021-08-10,2021-08-11,3637.199951,3545.761001,3542.822002,55.414289,Entry at next open
BRITANNIA.NS,2022-07-20,2022-07-21,3844.0,3522.244004,3512.29025,95.385707,Entry at next open
BRITANNIA.NS,2023-12-05,2023-12-06,4953.0,4620.687002,4615.372002,70.857213,Entry at next open
BRITANNIA.NS,2025-06-04,2025-06-05,5542.0,5321.837012,5307.616731,97.107143,Entry at next open
MAPMYINDIA.NS,2023-07-14,2023-07-17,1470.0,1158.246001,1155.234746,51.728577,Entry at next open
MAPMYINDIA.NS,2024-06-13,2024-06-14,1973.099976,1939.223999,1938.872756,65.5,Entry at next open
MAPMYINDIA.NS,2024-06-19,2024-06-20,2220.0,1944.038999,1943.817006,65.200003,Entry at next open
MAPMYINDIA.NS,2025-06-05,2025-06-06,1915.099976,1841.913,1837.383248,44.171422,Entry at next open
CCL.NS,2021-05-11,2021-05-12,320.350006,255.274998,254.7975,14.582142,Entry at next open
CCL.NS,2022-08-23,2022-08-24,458.0,404.432997,404.399999,15.092856,Entry at next open
CCL.NS,2024-08-20,2024-08-21,710.299988,618.230002,616.382999,28.32857,Entry at next open
CCL.NS,2025-06-05,2025-06-06,900.150024,685.942997,683.819249,41.657144,Entry at next open
CESC.NS,2021-04-26,2021-04-27,61.099998,61.0571,61.032225,1.875357,Entry at next open
CESC.NS,2022-10-17,2022-10-18,78.099998,79.939,79.928,1.803571,Entry at next open
CESC.NS,2023-08-03,2023-08-04,78.599998,73.208001,73.17525,1.874999,Entry at next open
CESC.NS,2025-07-04,2025-07-07,178.449997,166.7928,166.5716,4.025002,Entry at next open
CGPOWER.NS,2025-07-16,2025-07-17,678.200012,678.786,678.680749,14.250004,Entry at next open
CRISIL.NS,2021-06-08,2021-06-09,2189.0,1897.540002,1896.18175,62.332127,Entry at next open
CRISIL.NS,2022-04-05,2022-04-06,3300.0,2877.505991,2874.454501,147.546404,Entry at next open
CRISIL.NS,2023-03-15,2023-03-16,3207.25,3142.64498,3140.659244,110.492833,Entry at next open
CRISIL.NS,2024-09-10,2024-09-11,4627.149902,4415.857979,4414.468988,107.400007,Entry at next open
CRISIL.NS,2025-06-24,2025-06-25,5845.5,5068.30499,5046.651987,223.964286,Entry at next open
CAMPUS.NS,2024-07-03,2024-07-04,303.200012,268.306001,267.425,9.000002,Entry at next open
CAMPUS.NS,2025-07-17,2025-07-18,295.0,278.081799,277.3332,7.639287,Entry at next open
CANFINHOME.NS,2022-09-12,2022-09-13,657.900024,566.339,565.571251,20.164285,Entry at next open
CANFINHOME.NS,2023-01-20,2023-01-23,530.0,537.670996,537.382999,13.742859,Entry at next open
CANFINHOME.NS,2024-06-26,2024-06-27,907.849976,772.569,772.1545,29.242863,Entry at next open
CANFINHOME.NS,2025-06-26,2025-06-27,794.0,754.896001,752.225499,21.328578,Entry at next open
CANBK.NS,2020-12-16,2020-12-17,24.200001,19.606,19.5686,1.793572,Entry at next open
CANBK.NS,2022-09-05,2022-09-06,49.389999,43.7982,43.66585,1.484286,Entry at next open
CANBK.NS,2025-06-05,2025-06-06,116.879997,99.6206,99.5432,2.560714,Entry at next open
CAPLIPOINT.NS,2021-05-31,2021-06-01,599.0,509.082,506.373,26.803571,Entry at next open
